,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba,svm_pred_1,svm_pred_1_proba,svm_pred_2,svm_pred_2_proba,svm_pred_3,svm_pred_3_proba,svm_pred_4,svm_pred_4_proba,svm_pred_5,svm_pred_5_proba,svm_pred_6,svm_pred_6_proba
35,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
36,jruby-1.4.0,DEFECT,// ENEBO: Very wrong,yes,undetermined,0,0,0,no,0.012184413926000524,yes,0.9861296587759543,yes,0.9889971732894092,yes,0.9887752686608147,yes,0.9904889408424018,yes,0.9898257222562548,yes,0.9907901201825553
37,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
38,jruby-1.4.0,DEFECT,"// FIXME: if we terminate immediately, this appears to break while in method arguments // we need to push a nil for the cases where we will never enter the body",yes,undetermined,0,0,0,yes,0.8743229389139158,yes,0.8789468827854976,yes,0.9064281099189764,yes,0.98881013291652,yes,0.9905139518951751,yes,0.9898293431652017,yes,0.9907962365697667
39,jruby-1.4.0,DEFECT,"// FIXME: if we terminate immediately, this appears to break while in method arguments // we need to push a nil for the cases where we will never enter the body",yes,undetermined,0,0,0,yes,0.8743229389139158,yes,0.8789468827854976,yes,0.9064281099189764,yes,0.98881013291652,yes,0.9905139518951751,yes,0.9898293431652017,yes,0.9907962365697667
40,jruby-1.4.0,DEFECT,// The following constants capture pre-known static call sites -- JRuby implementations of methods of ruby classes // SSS FIXME: Note that compiler/impl/BaseBodyCompiler is using op_match2 for match() and and op_match for match2 ... Is this a bug there?,yes,undetermined,0,0,0,yes,0.750026461357836,yes,0.9106503748367698,yes,0.9889963104240597,yes,0.9887892125658347,yes,0.9904921635362354,yes,0.9898232200114213,yes,0.9908008450485701
41,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
42,jruby-1.4.0,DEFECT,"// SSS FIXME: This doesn't preserve original order of when clauses.  We could consider // preserving the order (or maybe not, since we would have to sort the constants first // in any case) for outputing jump tables in certain situations. // // add body to map for emitting later",yes,undetermined,0,0,0,no,0.13996561854722914,no,0.36917217620328935,no,0.43351612654892485,yes,0.5,yes,0.558125228011775,yes,0.5776716365818187,yes,0.5975206056166196
43,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
44,jruby-1.4.0,DEFECT,"// SSS FIXME: Why is the for node being built using closures and not as a ""regular"" loop with branches? // // This has implications on inlining, implementations of closures, next, break, etc. // When ""each"" and the block it consumes are inlined together in the caller, the ""loop"" // from the each should become a normal loop without any closures.  But, in this implementation // of for, we replace one closure with another! //",yes,undetermined,0,0,0,no,0.07027895929373273,yes,0.9861204519779725,yes,0.9890155388447028,yes,0.9887967621408671,yes,0.990514364167588,yes,0.9898338444825201,yes,0.9908023192309857
45,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
46,jruby-1.4.0,DEFECT,// synchronized method per JRUBY-1173 (unsafe Double-Checked Locking) // FIXME: synchronization is still wrong in CP code,yes,undetermined,0,0,0,yes,0.5890431037236092,yes,0.6758388690792915,yes,0.7391949641449744,yes,0.7719778265234636,yes,0.8056633397749304,yes,0.8137400964861199,yes,0.8262552663995132
47,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
48,jruby-1.4.0,DEFECT,"// vulture thread will periodically expunge dead // entries.  entries are also expunged during 'put' // operations; this is designed to cover the case where // many objects are created initially, followed by limited // put activity. // // FIXME: DISABLED (below) pending resolution of finalization issue //",yes,undetermined,0,0,0,no,0.1643867612132276,no,0.1245334483490371,no,0.12496078096312317,no,0.11213279774471371,no,0.11853907384371849,no,0.1247145650458409,no,0.131030279512498
49,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
50,jruby-1.4.0,DEFECT,"/**
     * Get value from current scope or one of its captured scopes.
     * 
     * FIXME: block variables are not getting primed to nil so we need to null check those
     *  until we prime them properly.  Also add assert back in.
     * 
     * @param offset zero-indexed value that represents where variable lives
     * @param depth how many captured scopes down this variable should be set
     * @return the value here
     */",yes,undetermined,0,0,0,no,0.3034874534262711,no,0.3604674630303561,no,0.3908808630065834,no,0.43126006000981815,no,0.4536318752180882,no,0.4491596201911255,no,0.4607921509065921
51,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
52,jruby-1.4.0,DEFECT,"// FIXME: We are assuming that original string will be raw bytes.  If -Ku is provided // this will not be true, but that is ok for now.  Deal with that when someone needs it.",yes,undetermined,0,0,0,yes,0.6892148408181805,no,0.37668435772180026,no,0.4255823203809856,yes,0.6354584688043333,yes,0.6726649633791706,yes,0.6708758381687117,yes,0.6851672127753167
53,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
54,jruby-1.4.0,DEFECT,// TODO: Ruby locks the string here,yes,undetermined,0,0,0,yes,0.9560416670497935,yes,0.9861222968493816,yes,0.9890119290133386,yes,0.9887763678033717,yes,0.9904891851398319,yes,0.9898283131635338,yes,0.99079276896059
55,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
56,jruby-1.4.0,DEFECT,// TODO: Rubicon TestKernel dies without this line.  A cursory glance implies we // falsely set $! to nil and this sets it back to something valid.  This should  // get fixed at the same time we address bug #1296484.,yes,undetermined,0,0,0,yes,0.968250446307386,yes,0.9861316592062667,yes,0.98901654569733,yes,0.9887932372620389,yes,0.9905043075811529,yes,0.989832847164462,yes,0.9907979375300158
57,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
58,jruby-1.4.0,DEFECT,// MRI 1.8 behavior: this combination of flags is not allowed,yes,undetermined,0,0,0,no,0.030555202720004615,yes,0.9861349637389164,yes,0.9890129584618206,yes,0.9887918246075972,yes,0.9904878913404842,yes,0.989829381708028,yes,0.9908138260333381
59,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
60,jruby-1.4.0,DEFECT,// zero args with block // FIXME: omit args index; subtract one from normal block index,yes,undetermined,0,0,0,no,0.09231470859832491,yes,0.9861504929921431,yes,0.9890115405408565,yes,0.9887761473145388,yes,0.9904980780075283,yes,0.989826581787837,yes,0.9908105931031289
61,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
62,jruby-1.4.0,DEFECT,// FIXME: It may be possible to killpg on systems which support it.  POSIX library // needs to tell whether a particular method works or not,yes,undetermined,0,0,0,yes,0.9693134510950602,yes,0.9861428007351395,yes,0.9890038732443598,yes,0.9887797996144186,yes,0.9904908161015218,yes,0.9904720376931373,yes,0.9914638806842139
63,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
64,jruby-1.4.0,DEFECT,// TODO: This code effectively disables all inspection-based optimizations; none of them are 100% safe yet,yes,undetermined,0,0,0,yes,0.8081561824151459,yes,0.5583124926526124,yes,0.5714245058205346,yes,0.5629851400404653,yes,0.5729750876461301,yes,0.5780603257945124,yes,0.5903012356194443
65,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
66,jruby-1.4.0,DEFECT,// FIXME: No argument seems to work for -K in MRI plus this should not // siphon off additional args 'jruby -K ~/scripts/foo'.  Also better error // processing.,yes,undetermined,0,0,0,yes,0.881691223686675,yes,0.9507855003418135,yes,0.9890316252203515,yes,0.9888130761489103,yes,0.9904907963836482,yes,0.9898312982100913,yes,0.990801024180263
67,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
68,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
69,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
70,jruby-1.4.0,DEFECT,// We are in eval with binding break out early // FIXME: This is broken with the new backtrace stuff,yes,undetermined,0,0,0,yes,0.8658543066305038,yes,0.8494841495037323,yes,0.8678711658839492,yes,0.8794960974298223,yes,0.8992695397934941,yes,0.910811641018038,yes,0.9907864912229832
71,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
72,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
73,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
74,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
75,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
76,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
77,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
78,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
79,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
80,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
81,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
82,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
83,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
84,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
85,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
86,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
87,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
88,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
89,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
90,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
91,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
92,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
93,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9999896225449476,yes,0.9931287204457712,yes,0.9944402512021784,yes,0.9933250316207834,yes,0.9943963161907318,yes,0.994061099914055,yes,0.9946503503188632
