,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba
18,apache-jmeter-2.10,DEFECT,"/**
 * The SSLManager handles the KeyStore information for JMeter. Basically, it
 * handles all the logic for loading and initializing all the JSSE parameters
 * and selecting the alias to authenticate against if it is available.
 * SSLManager will try to automatically select the client certificate for you,
 * but if it can't make a decision, it will pop open a dialog asking you for
 * more information.
 *
 * TODO: does not actually prompt
 *
 */",yes,undetermined,0,0,0,no,0.46997449120337415
19,apache-jmeter-2.10,DEFECT,"/*
     * URGENT: TODO - sort out equals and hashCode() - at present equal
     * instances can/will have different hashcodes - problem is, when a proper
     * hashcode is used, tests stop working, e.g. listener data disappears when
     * switching views... This presumably means that instances currently
     * regarded as equal, aren't really equal.
     *
     * @see java.lang.Object#hashCode()
     */",yes,undetermined,0,0,0,yes,0.7092279563035527
20,apache-jmeter-2.10,DEFECT,"/*
         * This means that a new page will be shown before rendering is complete,
         * however the correct location will be displayed.
         * Attempts to use a ""page"" PropertyChangeListener to detect when the page
         * has been loaded failed to work any better. 
         */",yes,undetermined,0,0,0,no,0.33061756128167247
21,apache-jmeter-2.10,DEFECT,"// TODO - removes the nodes from the CheckDirty map - should it be done later, in case some can't be removed?",yes,undetermined,0,0,0,yes,0.7948614818692175
22,apache-jmeter-2.10,DESIGN,// TODO turn into parameter?,yes,undetermined,0,0,0,yes,0.994531119568634
23,apache-jmeter-2.10,DESIGN,// TODO: should this just call super()?,yes,undetermined,0,0,0,yes,0.9880481072669932
24,apache-jmeter-2.10,DESIGN,// TODO improve this,yes,undetermined,0,0,0,yes,0.9999956810162884
25,apache-jmeter-2.10,DESIGN,// TODO do contentType and/or dataEncoding belong in HTTPSampleResult instead?,yes,undetermined,0,0,0,yes,0.9999912024769604
26,apache-jmeter-2.10,DESIGN,// TODO - needs more work ...,yes,undetermined,0,0,0,yes,0.9999999618739995
27,apache-jmeter-2.10,DESIGN,// Maybe move to vector if MT problems occur,yes,undetermined,0,0,0,no,0.10055806349865541
28,apache-jmeter-2.10,DESIGN,// TODO: This method doesn't appear to be used.,yes,undetermined,0,0,0,yes,0.9999976204419739
29,apache-jmeter-2.10,DESIGN,// TODO is this really necessary?,yes,undetermined,0,0,0,yes,0.9999998617420093
30,apache-jmeter-2.10,DESIGN,// Programming error: bail out.,yes,undetermined,0,0,0,no,0.003341472266063197
31,apache-jmeter-2.10,DESIGN,// TODO should this throw an error?,yes,undetermined,0,0,0,yes,0.9999997725619282
32,apache-jmeter-2.10,DESIGN,// Programming error: bail out.,yes,undetermined,0,0,0,no,0.003341472266063197
33,apache-jmeter-2.10,DESIGN,// houston we have a problem !!,yes,undetermined,0,0,0,no,0.019822469468262018
34,apache-jmeter-2.10,DESIGN,//TODO replace with proper Exception,yes,undetermined,0,0,0,yes,0.973162994094404
35,apache-jmeter-2.10,DESIGN,"// TODO - charset? // TODO this should really be request data, but there is none",yes,undetermined,0,0,0,yes,0.7575657282481651
36,apache-jmeter-2.10,DESIGN,// in milli-seconds // TODO: properties?,yes,undetermined,0,0,0,yes,0.9383398269492027
37,apache-jmeter-2.10,DESIGN,//TODO - move to JOrphanUtils?,yes,undetermined,0,0,0,no,0.012419250720262738
38,apache-jmeter-2.10,DESIGN,// N.B. Needs to implement Visualizer so that TestBeanGUI can find the correct GUI class,yes,undetermined,0,0,0,no,0.2455983639518642
39,apache-jmeter-2.10,DESIGN,// Can be null (not sure why),yes,undetermined,0,0,0,no,0.05066505325167135
40,apache-jmeter-2.10,DESIGN,//TODO implement other non-text types,yes,undetermined,0,0,0,yes,0.9970178631568172
41,apache-jmeter-2.10,DESIGN,// TODO this is not populated currently,yes,undetermined,0,0,0,yes,0.9926996150170947
42,apache-jmeter-2.10,DESIGN,// N.B. Needs to implement Visualizer so that TestBeanGUI can find the correct GUI class // TODO - remove UnsharedComponent ? Probably does not make sense for a TestBean.,yes,undetermined,0,0,0,yes,0.9999998680409375
43,apache-jmeter-2.10,DESIGN,// $NON-NLS-1$ // TODO - use a different format here?,yes,undetermined,0,0,0,yes,0.9939028590371066
44,apache-jmeter-2.10,DESIGN,// NOTUSED: long[] longSample = getSamples(); // load each node,yes,undetermined,0,0,0,no,0.003910382326705279
45,apache-jmeter-2.10,DESIGN,"//This can lead to code smell, meh! Do we care",yes,undetermined,0,0,0,no,0.010245223149443518
46,apache-jmeter-2.10,DESIGN,// TODO is this ever used?,yes,undetermined,0,0,0,yes,0.9999992621028433
47,apache-jmeter-2.10,DESIGN,// TODO is this the best way to do this?,yes,undetermined,0,0,0,yes,0.9999999963361345
48,apache-jmeter-2.10,DESIGN,// Programming error: bail out.,yes,undetermined,0,0,0,no,0.003341472266063197
49,apache-jmeter-2.10,DESIGN,// Maybe move to vector if MT problems occur,yes,undetermined,0,0,0,no,0.10055806349865541
50,apache-jmeter-2.10,DESIGN,// All keys in messages.properties are lowercase (historical reasons?),yes,undetermined,0,0,0,no,0.011264239620252352
51,apache-jmeter-2.10,DESIGN,//NOT USED protected double[][] data = null;,yes,undetermined,0,0,0,no,0.004979302480056402
52,apache-jmeter-2.10,DESIGN,// Programming error: bail out.,yes,undetermined,0,0,0,no,0.003341472266063197
53,apache-jmeter-2.10,DESIGN,// Programming error: bail out.,yes,undetermined,0,0,0,no,0.003341472266063197
54,apache-jmeter-2.10,DESIGN,//TODO do this more efficiently,yes,undetermined,0,0,0,yes,0.9928621235989902
55,apache-jmeter-2.10,DESIGN,// TODO - should this use setFirst() ?,yes,undetermined,0,0,0,yes,0.9934249862389944
56,apache-jmeter-2.10,DESIGN,// Programming error: bail out.,yes,undetermined,0,0,0,no,0.003341472266063197
57,apache-jmeter-2.10,DESIGN,"/*
     *
     * A Dom tree panel for to display response as tree view author <a
     * href=""mailto:d.maung@mdl.com"">Dave Maung</a> 
     * TODO implement to find any nodes in the tree using TreePath.
     *
     */",yes,undetermined,0,0,0,yes,0.9402948489599181
58,apache-jmeter-2.10,DESIGN,// TODO: Does this method need to be public? It isn't currently // called outside of this class.,yes,undetermined,0,0,0,yes,0.9999885678358362
59,apache-jmeter-2.10,DESIGN,"/*
         * Does the system support UNC paths? If so, may need to fix them up
         * later
         */",yes,undetermined,0,0,0,no,0.275991703188926
60,apache-jmeter-2.10,DESIGN,// Not used,yes,undetermined,0,0,0,no,0.012403712375139944
61,apache-jmeter-2.10,DESIGN,// TODO should this be indeterminate? // TODO should this be indeterminate? //$NON-NLS-1$ //$NON-NLS-1$,yes,undetermined,0,0,0,yes,0.9616149800624008
62,apache-jmeter-2.10,DESIGN,// hack to skip processing,yes,undetermined,0,0,0,yes,0.9957134528733544
63,apache-jmeter-2.10,DESIGN,// TODO should we allow null for non-primitive types?,yes,undetermined,0,0,0,yes,0.9843848431605499
64,apache-jmeter-2.10,DESIGN,// TODO - not sure this is the best method,yes,undetermined,0,0,0,yes,0.9999999955477263
65,apache-jmeter-2.10,DESIGN,// TODO - is this needed?,yes,undetermined,0,0,0,yes,0.9999999999745621
66,apache-jmeter-2.10,DESIGN,// TODO - should we call start() and stop()?,yes,undetermined,0,0,0,yes,0.9797757641908219
67,apache-jmeter-2.10,DESIGN,// Not used,yes,undetermined,0,0,0,no,0.012403712375139944
68,apache-jmeter-2.10,DESIGN,"// TODO: I believe the following code (to the end of the method) is // obsolete, // since NamePanel no longer seems to be the GUI for any component:",yes,undetermined,0,0,0,yes,0.9099695950584806
69,apache-jmeter-2.10,DESIGN,// Method is broken anyway,yes,undetermined,0,0,0,no,0.3642292558210066
70,apache-jmeter-2.10,DESIGN,// TODO is this a sensible number? //$NON-NLS-1$,yes,undetermined,0,0,0,yes,0.9969512904177731
71,apache-jmeter-2.10,DESIGN,// TODO work out how to search the XML pane,yes,undetermined,0,0,0,yes,0.9915888544258478
72,apache-jmeter-2.10,DESIGN,// TODO is this sensible?,yes,undetermined,0,0,0,yes,0.9999984061519113
73,apache-jmeter-2.10,DESIGN,"// Should we return fragment as text, rather than text of fragment?",yes,undetermined,0,0,0,no,0.0019832944811244103
74,apache-jmeter-2.10,DESIGN,"/*
         * Not clear what can cause this ? conflicting versions perhaps
         */",yes,undetermined,0,0,0,no,0.007650429872043233
75,apache-jmeter-2.10,DESIGN,//TODO replace with proper Exception // return with an error,yes,undetermined,0,0,0,yes,0.9579207154456372
76,apache-jmeter-2.10,DESIGN,//TODO: validate contentType for reasonable types?,yes,undetermined,0,0,0,yes,0.9818120349849491
77,apache-jmeter-2.10,DESIGN,"/*
     * Mask values for TEST_TYPE TODO: remove either MATCH or CONTAINS - they
     * are mutually exckusive
     */",yes,undetermined,0,0,0,yes,0.7406900144830743
78,apache-jmeter-2.10,DESIGN,// TODO ought to be a FileChooser ...,yes,undetermined,0,0,0,yes,0.9915294556408195
79,apache-jmeter-2.10,DESIGN,// Allow JMeter to render frames (and relative images) // Must be done after setContentType [Why?],yes,undetermined,0,0,0,no,0.002501052677282227
80,apache-jmeter-2.10,DESIGN,// TODO - is this used? (apart from test code),yes,undetermined,0,0,0,yes,0.9719559221835072
81,apache-jmeter-2.10,DESIGN,// TODO: should this be clearData()?,yes,undetermined,0,0,0,no,0.012419250720262738
82,apache-jmeter-2.10,DESIGN,"/**
     * Provide a description of this timer class.
     *
     * TODO: Is this ever used? I can't remember where. Remove if it isn't --
     * TODO: or obtain text from bean's displayName or shortDescription.
     *
     * @return the description of this timer class.
     */",yes,undetermined,0,0,0,yes,0.9863793898323596
83,apache-jmeter-2.10,DESIGN,"/*
             * Provide dummy implementations to suppress download and display of
             * related resources: - FRAMEs - IMAGEs TODO create better dummy
             * displays TODO suppress LINK somehow
             */",yes,undetermined,0,0,0,yes,0.9501601854932523
84,apache-jmeter-2.10,DESIGN,// TODO should this be JTLSAVER? Only seems to be called by MonitorHealthVisualzer,yes,undetermined,0,0,0,yes,0.9999879570824393
85,apache-jmeter-2.10,DESIGN,// TODO: Make the running indicator its own class instead of a JButton,yes,undetermined,0,0,0,yes,0.9253179009721947
86,apache-jmeter-2.10,DESIGN,"// If child of TransactionController is a ThroughputController and TPC does // not sample its children, then we will have this // TODO Should this be at warn level ?",yes,undetermined,0,0,0,yes,0.9116052066085526
87,apache-jmeter-2.10,DESIGN,// $NON-NLS-1$ // so it agrees with above // TODO perhaps should share code with __time() function for this... // $NON-NLS-1$ $NON-NLS-2$ // $NON-NLS-1$ $NON-NLS-2$,yes,undetermined,0,0,0,no,0.4491179652567334
88,apache-jmeter-2.10,DESIGN,// Hack to allow automated tests to find when test has ended //transient boolean testEnded = false;,yes,undetermined,0,0,0,yes,0.7046387914994402
89,apache-jmeter-2.10,DESIGN,// TODO could these be done earlier (or just once?),yes,undetermined,0,0,0,yes,0.986099883531344
90,apache-jmeter-2.10,DESIGN,// Hack to resolve ModuleControllers in non GUI mode,yes,undetermined,0,0,0,yes,0.9906998833443721
91,apache-jmeter-2.10,DESIGN,// add a system property so samplers can check to see if JMeter // is running in NonGui mode // $NON-NLS-1$ // TODO - why does it create a new instance?,yes,undetermined,0,0,0,yes,0.9492137046237685
92,apache-jmeter-2.10,DESIGN,// Should we run a beanshell script on startup? // $NON-NLS-1$,yes,undetermined,0,0,0,no,0.012025586107684094
93,apache-jmeter-2.10,DESIGN,"/*
         * A little hack - add each listener to the start of the list - this
         * ensures that the thread running the show is the first listener and
         * can modify certain values before other listeners are called.
         */",yes,undetermined,0,0,0,no,0.40777696220113163
94,apache-jmeter-2.10,DESIGN,// TODO: move this to components -- the only reason why it's in core is because // it's used as a guinea pig by a couple of tests.,yes,undetermined,0,0,0,yes,0.9789150861478677
95,apache-jmeter-2.10,DESIGN,"// TODO this bit of code needs to be tidied up // Unfortunately ModuleController is in components, not core // Bug 47165",yes,undetermined,0,0,0,yes,0.9999833156326257
96,apache-jmeter-2.10,DESIGN,// TODO: This class looks a lot like ArgumentsPanel. What exactly is the // difference? Could they be combined? // Note: it seems that this class is not actually used ...,yes,undetermined,0,0,0,yes,0.9788037347773508
97,apache-jmeter-2.10,DESIGN,// TODO does not appear to be used,yes,undetermined,0,0,0,yes,0.9999953413407882
98,apache-jmeter-2.10,DESIGN,"/*
         * Ensure that the sample variables are correctly initialised for each run.
         * TODO is this the best way to do this? should it be done elsewhere ?
         */",yes,undetermined,0,0,0,yes,0.9865813691604998
99,apache-jmeter-2.10,DESIGN,"/*
             * Add fix for Deadlocks, see:
             * 
             * See https://issues.apache.org/bugzilla/show_bug.cgi?id=48350
            */",yes,undetermined,0,0,0,no,0.12001799082026182
100,apache-jmeter-2.10,DESIGN,// Hack to allow external control,yes,undetermined,0,0,0,yes,0.987369633070518
101,apache-jmeter-2.10,DESIGN,// TODO - why use space?,yes,undetermined,0,0,0,yes,0.8129811696565599
102,apache-jmeter-2.10,DESIGN,"// TODO should this also clear isDynamic, rawParameters, permanentResults?",yes,undetermined,0,0,0,yes,0.9952332061239788
103,apache-jmeter-2.10,DESIGN,// TODO should level be more than debug ?,yes,undetermined,0,0,0,yes,0.985801382091358
104,apache-jmeter-2.10,DESIGN,// TODO should level be more than debug ?,yes,undetermined,0,0,0,yes,0.985801382091358
105,apache-jmeter-2.10,DESIGN,"// This is effectively the same as saver.toXML(Object, Writer) except we get to provide the DataHolder // Don't know why there is no method for this in the XStream class",yes,undetermined,0,0,0,no,0.18666544113462383
106,apache-jmeter-2.10,DESIGN,// TODO fix up for Nimbus LAF,yes,undetermined,0,0,0,yes,0.9973510603919755
107,apache-jmeter-2.10,DESIGN,"/**
 * FIXME Why is searchTF not getting focus correctly after having been setVisible(false) once
 */",yes,undetermined,0,0,0,yes,0.7139511283177161
108,apache-jmeter-2.10,DESIGN,// TODO does not appear to be used,yes,undetermined,0,0,0,yes,0.9999953413407882
109,apache-jmeter-2.10,DESIGN,// MenuBar related methods // TODO: Do we really need to have all these menubar methods duplicated // here? Perhaps we can make the menu bar accessible through GuiPackage?,yes,undetermined,0,0,0,yes,0.844897863825549
110,apache-jmeter-2.10,DESIGN,// Hack to get full modifier value,yes,undetermined,0,0,0,yes,0.9938174413695235
111,apache-jmeter-2.10,DESIGN,// TODO: This method doesn't appear to be used.,yes,undetermined,0,0,0,yes,0.9999976204419739
112,apache-jmeter-2.10,DESIGN,// TODO - why use space?,yes,undetermined,0,0,0,yes,0.8129811696565599
113,apache-jmeter-2.10,DESIGN,"/*
     * TODO consider removing this method, and providing method wrappers instead.
     * This would allow the Gui package to do any additional clearups if required,
     * as has been done with clearTestPlan()
    */",yes,undetermined,0,0,0,yes,0.9669586016396899
114,apache-jmeter-2.10,DESIGN,//Maybe do nothing at all?,yes,undetermined,0,0,0,no,0.19608568017424458
115,apache-jmeter-2.10,DESIGN,"/*
     * NOTUSED private void initButtonMap() { }
     */",yes,undetermined,0,0,0,no,0.000961033941349683
116,apache-jmeter-2.10,DESIGN,"// TODO: I believe the following code (to the end of the method) is // obsolete, // since NamePanel no longer seems to be the GUI for any component:",yes,undetermined,0,0,0,yes,0.9099695950584806
117,apache-jmeter-2.10,DESIGN,//avoid error in ant task tests (good way?),yes,undetermined,0,0,0,no,0.03560041919164859
118,apache-jmeter-2.10,DESIGN,// Does not appear to be used; called by MainFrame#setEditAddMenu() but that is not called,yes,undetermined,0,0,0,no,0.11275757725723573
119,apache-jmeter-2.10,DESIGN,"/**
 * Aggregates sample results for use by the Statistical remote batch mode.
 * Samples are aggregated by the key defined by getKey().
 * TODO: merge error count into parent class?
 */",yes,undetermined,0,0,0,yes,0.7512036595358387
120,apache-jmeter-2.10,DESIGN,// TODO should errors be thrown back through RMI?,yes,undetermined,0,0,0,yes,0.9504205815141885
121,apache-jmeter-2.10,DESIGN,"/*
                 * JMeterTreeNode and TestBeanGUI are special GUI classes, and
                 * aren't intended to be added to menus
                 *
                 * TODO: find a better way of checking this
                 */",yes,undetermined,0,0,0,yes,0.9999863078072956
122,apache-jmeter-2.10,DESIGN,// not used,yes,undetermined,0,0,0,no,0.012403712375139944
123,apache-jmeter-2.10,DESIGN,// not used,yes,undetermined,0,0,0,no,0.012403712375139944
124,apache-jmeter-2.10,DESIGN,// not used,yes,undetermined,0,0,0,no,0.012403712375139944
125,apache-jmeter-2.10,DESIGN,// not used,yes,undetermined,0,0,0,no,0.012403712375139944
126,apache-jmeter-2.10,DESIGN,// TODO - perhaps save other items such as headers?,yes,undetermined,0,0,0,yes,0.7470960479496299
127,apache-jmeter-2.10,DESIGN,// TODO should class implement SampleListener?,yes,undetermined,0,0,0,yes,0.9999967353654106
128,apache-jmeter-2.10,DESIGN,// Settings; readResolve sets these from the server/client values as appropriate // TODO would be nice to make these final; not 100% sure volatile is needed as not changed after creation,yes,undetermined,0,0,0,yes,0.95744223227578
129,apache-jmeter-2.10,DESIGN,// should the samples be aggregated on thread name or thread group (default) ?,yes,undetermined,0,0,0,no,0.0020650475348874863
130,apache-jmeter-2.10,DESIGN,// Make it easier to enter a tab (can use \<tab> but that is awkward),yes,undetermined,0,0,0,no,0.010444259429235084
131,apache-jmeter-2.10,DESIGN,// not used,yes,undetermined,0,0,0,no,0.012403712375139944
132,apache-jmeter-2.10,DESIGN,// TODO turn into method?,yes,undetermined,0,0,0,yes,0.9964993557132522
133,apache-jmeter-2.10,DESIGN,// Does not appear to be used (yet),yes,undetermined,0,0,0,no,0.12719294015569618
134,apache-jmeter-2.10,DESIGN,"//@GuardedBy(""sampleStore"") TODO perhaps use ConcurrentHashMap ?",yes,undetermined,0,0,0,yes,0.9828809867884414
135,apache-jmeter-2.10,DESIGN,// should the samples be aggregated on thread name or thread group (default) ?,yes,undetermined,0,0,0,no,0.0020650475348874863
136,apache-jmeter-2.10,DESIGN,//TODO clazz is probably always the same as testclass,yes,undetermined,0,0,0,yes,0.9999944608850873
137,apache-jmeter-2.10,DESIGN,// TODO - should this be restored?,yes,undetermined,0,0,0,yes,0.9911526276203739
138,apache-jmeter-2.10,DESIGN,//TODO provide proper name?,yes,undetermined,0,0,0,yes,0.9999999593080598
139,apache-jmeter-2.10,DESIGN,"// TODO: does it matter that an empty line will terminate the loop? // CSV output files should never contain empty lines, so probably // not // If so, then need to check whether the reader is at EOF",yes,undetermined,0,0,0,yes,0.9884706122401445
140,apache-jmeter-2.10,DESIGN,"/*
     * TODO - convert to work more like upgrade.properties/NameUpdater.java
     *
     * Special processing is carried out for the Header Class The String
     * property TestElement.name is converted to Header.name for example:
     * <elementProp name=""User-Agent""
     * elementType=""org.apache.jmeter.protocol.http.control.Header""> <stringProp
     * name=""Header.value"">Mozilla%2F4.0+%28compatible%3B+MSIE+5.5%3B+Windows+98%29</stringProp>
     * <stringProp name=""TestElement.name"">User-Agent</stringProp>
     * </elementProp> becomes <elementProp name=""User-Agent""
     * elementType=""org.apache.jmeter.protocol.http.control.Header""> <stringProp
     * name=""Header.value"">Mozilla%2F4.0+%28compatible%3B+MSIE+5.5%3B+Windows+98%29</stringProp>
     * <stringProp name=""Header.name"">User-Agent</stringProp> </elementProp>
     */",yes,undetermined,0,0,0,no,0.16195169700231996
141,apache-jmeter-2.10,DESIGN,"/*
     * These must be set before reading/writing the XML. Rather a hack, but
     * saves changing all the method calls to include an extra variable.
     *
     * AFAIK the variables should only be accessed from one thread, so no need to synchronize.
     */",yes,undetermined,0,0,0,no,0.4609977421215285
142,apache-jmeter-2.10,DESIGN,// TODO: should this be restored?,yes,undetermined,0,0,0,yes,0.9911526276203739
143,apache-jmeter-2.10,DESIGN,// TODO: not used - make private?,yes,undetermined,0,0,0,yes,0.9999970578204598
144,apache-jmeter-2.10,DESIGN,// TODO appears to duplicate the threadName field in SampleResult,yes,undetermined,0,0,0,yes,0.999999986558399
145,apache-jmeter-2.10,DESIGN,// Yuck: TIFFImageEncoder uses Error to report runtime problems,yes,undetermined,0,0,0,yes,0.9364627794271188
146,apache-jmeter-2.10,DESIGN,"// a check, just in case:",yes,undetermined,0,0,0,no,0.0009801075327331248
147,apache-jmeter-2.10,DESIGN,// TODO is this the right thing to do?,yes,undetermined,0,0,0,yes,0.9999988427707057
148,apache-jmeter-2.10,DESIGN,// not used,yes,undetermined,0,0,0,no,0.012403712375139944
149,apache-jmeter-2.10,DESIGN,"// results.setResponseCode(""???""); TODO what code should be set here?",yes,undetermined,0,0,0,yes,0.9922988872253788
150,apache-jmeter-2.10,DESIGN,// TODO should this implement supportsCustomEditor() ?,yes,undetermined,0,0,0,yes,0.9999970019194956
151,apache-jmeter-2.10,DESIGN,"// a check, just in case:",yes,undetermined,0,0,0,no,0.0009801075327331248
152,apache-jmeter-2.10,DESIGN,"// Not used, as the <testResult> element is generated by the // ResultCollector class",yes,undetermined,0,0,0,no,0.0516054242948214
153,apache-jmeter-2.10,DESIGN,"/**
     * Check if a string is a valid JMeter 'expression'.
     * <p>
     * The current implementation is very basic: it just accepts any string
     * containing ""${"" as a valid expression. TODO: improve, but keep returning
     * true for ""${}"".
     */",yes,undetermined,0,0,0,yes,0.7064193285068421
154,apache-jmeter-2.10,DESIGN,// TODO - use or remove,yes,undetermined,0,0,0,yes,0.9999993988004865
155,apache-jmeter-2.10,DESIGN,"// I guess this can happen as a result of a bad // file read? In this case, it would be better to replace the // incorrect value with anything valid, e.g. the default value // for the property. // But for the time being, I just prefer to be aware of any // problems occuring here, most likely programming errors, // so I'll bail out. // (MS Note) Can't bail out - newly create elements have blank // values and must get the defaults. // Also, when loading previous versions of jmeter test scripts, // some values // may not be right, and should get default values - MS // TODO: review this and possibly change to:",yes,undetermined,0,0,0,no,0.40083447491327795
156,apache-jmeter-2.10,DESIGN,// TODO does not work yet; need to determine the sample type,yes,undetermined,0,0,0,yes,0.9999958510026588
157,apache-jmeter-2.10,DESIGN,// Programming error: bail out.,yes,undetermined,0,0,0,no,0.003341472266063197
158,apache-jmeter-2.10,DESIGN,// Temporary fix to allow default protocol to be changed,yes,undetermined,0,0,0,no,0.043035371575564335
159,apache-jmeter-2.10,DESIGN,//TODO consider using private logs for each derived class,yes,undetermined,0,0,0,yes,0.9789351664862012
160,apache-jmeter-2.10,DESIGN,// Does not appear to be used yet,yes,undetermined,0,0,0,no,0.12719294015569618
161,apache-jmeter-2.10,DESIGN,// Remember to change this when the class changes ...,yes,undetermined,0,0,0,no,0.008838806537210855
162,apache-jmeter-2.10,DESIGN,// TODO temporary hack to avoid unnecessary bug reports for subclasses,yes,undetermined,0,0,0,yes,0.9999999972409767
163,apache-jmeter-2.10,DESIGN,"// TODO - yet another ambiguous name - does it need changing? // See also: Clearable, JMeterGUIComponent",yes,undetermined,0,0,0,yes,0.9999922401879026
164,apache-jmeter-2.10,DESIGN,// TODO Is this silent exception intended,yes,undetermined,0,0,0,yes,0.9061613605931559
165,apache-jmeter-2.10,DESIGN,// Remember to change this when the class changes ...,yes,undetermined,0,0,0,no,0.008838806537210855
166,apache-jmeter-2.10,DESIGN,"/*
     * The following variables are set by StandardJMeterEngine.
     * This is done before start() is called, so the values will be published to the thread safely
     * TODO - consider passing them to the constructor, so that they can be made final
     * (to avoid adding lots of parameters, perhaps have a parameter wrapper object.
     */",yes,undetermined,0,0,0,yes,0.727116584536063
167,apache-jmeter-2.10,DESIGN,// TODO should this set the thread names for all the subsamples? // might be more efficient than fetching the name elsewehere,yes,undetermined,0,0,0,yes,0.9999881284103197
168,apache-jmeter-2.10,DESIGN,"/*
         * Setting SamplingStarted before the contollers are initialised allows
         * them to access the running values of functions and variables (however
         * it does not seem to help with the listeners)
         */",yes,undetermined,0,0,0,no,0.001102875413361822
169,apache-jmeter-2.10,DESIGN,// TODO: remove this useless Entry parameter,yes,undetermined,0,0,0,yes,0.987027338091614
170,apache-jmeter-2.10,DESIGN,// TODO fix this when there is a real implementation,yes,undetermined,0,0,0,yes,0.9999962719839728
171,apache-jmeter-2.10,DESIGN,// TODO only clear the relevant entry - if possible...,yes,undetermined,0,0,0,yes,0.968432947188852
172,apache-jmeter-2.10,DESIGN,// Surely this is always null in the constructor?,yes,undetermined,0,0,0,no,0.0114627989429731
173,apache-jmeter-2.10,DESIGN,// TODO why not use the super class value?,yes,undetermined,0,0,0,yes,0.9951295851131428
174,apache-jmeter-2.10,DESIGN,// TODO - does not appear to be called directly,yes,undetermined,0,0,0,yes,0.997013421354424
175,apache-jmeter-2.10,DESIGN,"/**
 * Custom TrustManager ignores all certificate errors
 *
 * TODO: implement conditional checking and logging
 *
 * (Derived from AuthSSLX509TrustManager in HttpClient contrib directory)
 */",yes,undetermined,0,0,0,yes,0.9034807152465287
