,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba
15,sql12,DEFECT,"/*
		 * TODO: When 1.4 is the earliest version supported, include
		 * the following line here:
		 * 	scrollPane.setWheelScrollingEnabled(true);
		 * The scroll-wheel function is important for ease of use, but the
		 * setWheelScrollingEnabled function is not available in java 1.3.
		 */",yes,undetermined,0,0,0,yes,0.6913776428278828
16,sql12,DEFECT,"// In case this is called by the AWT thread, log a message - this is most likey a bug",yes,undetermined,0,0,0,no,0.05220190390402187
17,sql12,DEFECT,"// Bug 2480365: It is very important to get the URI from the URL and not simply do  // new File(url.getFile()).  In the case where the path contains spaces, they get encoded as %20 in // the string returned from url.getFile().  java.io.File doesn't know how to deal with them  // (i.e. replace them with spaces) and the resulting File is rendered non-existent. ",yes,undetermined,0,0,0,no,0.09270770661384599
18,sql12,DEFECT,"// Cast to int required as Dimension::setSize(double,double) // doesn't appear to do anything in JDK1.2.2.",yes,undetermined,0,0,0,no,0.000427091337697447
19,sql12,DEFECT,// If we don't always show the scrollbars the whole DataTypePreferencesPanel is flickering like hell.,yes,undetermined,0,0,0,no,0.01631991289253471
20,sql12,DEFECT,// Bug #1757076 // always use false unless user specifies otherwise; this breaks // date editing in Derby (possibly DB2 as well),yes,undetermined,0,0,0,no,0.06841980197827083
21,sql12,DEFECT,// Some LAFs don't work under Java 6 or later.,yes,undetermined,0,0,0,no,0.10379330592904303
22,sql12,DEFECT,"// TODO: Setup title correctly. //		setTitle(getTitle() + "": "" + _session.getSessionSheet().getTitle());",yes,undetermined,0,0,0,yes,0.5474059265923681
23,sql12,DEFECT,"// In case this is called by the AWT thread, log a message - this is most likey a bug",yes,undetermined,0,0,0,no,0.05220190390402187
24,sql12,DESIGN,// TODO: These 2 should be handled with an Iterator!!!,yes,undetermined,0,0,0,yes,0.9889031722152001
25,sql12,DESIGN,// TODO verify this is correct,yes,undetermined,0,0,0,yes,0.9934355686874888
26,sql12,DESIGN,"// ??? For now, use the same renderer as everyone else. // ?? // ?? IN FUTURE: change this to use a new instance of renderer // ?? for this data type.",yes,undetermined,0,0,0,no,0.04729854011934567
27,sql12,DESIGN,// TODO: This should be handled with an Iterator!!!,yes,undetermined,0,0,0,yes,0.9889031722152001
28,sql12,DESIGN,"/**
 * SQLFilterAction.java
 *
 * Created on March 22, 2003, 10:55 AM
 *
 * Adapted from SessionPropertiesAction.java by Colin Bell.
 *
 * TODO: CHange name to ContentsTabFilterAction
 */",yes,undetermined,0,0,0,yes,0.8718335012420989
29,sql12,DESIGN,// TODO: Do we need this one. */,yes,undetermined,0,0,0,yes,0.9999999359601648
30,sql12,DESIGN,// JASON: Do we need these?,yes,undetermined,0,0,0,no,0.030670522870939264
31,sql12,DESIGN,// TODO: Do we need this one. */,yes,undetermined,0,0,0,yes,0.9999999359601648
32,sql12,DESIGN,"//??? For now, use the same renderer as everyone else. //?? //?? IN FUTURE: change this to use a new instance of renederer //?? for this data type.",yes,undetermined,0,0,0,no,0.0478206621168897
33,sql12,DESIGN,// BAD - Converting a URL to a file this way is problematic when the file path contains spaces,yes,undetermined,0,0,0,no,0.04781520152368438
34,sql12,DESIGN,//JASON: Remove?? //_session.getSessionSheet().getSQLPanel().executeSQL(sql);,yes,undetermined,0,0,0,no,0.025301419815581774
35,sql12,DESIGN,// TODO: This is a nasty quick hack. Needs an API to do this.,yes,undetermined,0,0,0,yes,0.9999999999996273
36,sql12,DESIGN,"/* TODO: Delete this class
 * Copyright (C) 2001 Colin Bell
 * colbell@users.sourceforge.net
 *
 * This library is free software; you can redistribute it and/or
 * modify it under the terms of the GNU Lesser General Public
 * License as published by the Free Software Foundation; either
 * version 2.1 of the License, or (at your option) any later version.
 *
 * This library is distributed in the hope that it will be useful,
 * but WITHOUT ANY WARRANTY; without even the implied warranty of
 * MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the GNU
 * Lesser General Public License for more details.
 *
 * You should have received a copy of the GNU Lesser General Public
 * License along with this library; if not, write to the Free Software
 * Foundation, Inc., 59 Temple Place, Suite 330, Boston, MA  02111-1307  USA
 */",yes,undetermined,0,0,0,no,0.054423147223948254
37,sql12,DESIGN,// not used,yes,undetermined,0,0,0,yes,0.9883794066075083
38,sql12,DESIGN,// TODO: Hard coded -. JDBC/ODBC bridge JDK1.4 // brings back -9 for nvarchar columns in // MS SQL Server tables.,yes,undetermined,0,0,0,yes,0.9212274366419017
39,sql12,DESIGN,"// hear no evil, see no evil",yes,undetermined,0,0,0,no,0.013104731083840238
40,sql12,DESIGN,"// When I tried using a length for LONGVARBINARY that is the max // length of the source records, I get the following exception: // // Exception condition 239. Data exception - string data, right truncation. // I tried bit varying(32767) with data that had max length of 16384. So // it's back to maximum length hard-coded for now. // registerColumnType(Types.LONGVARBINARY, 2147000000, ""bit varying($l)"");",yes,undetermined,0,0,0,no,0.06341632138055027
41,sql12,DESIGN,// TODO: is this right???,yes,undetermined,0,0,0,yes,0.9999994339370964
42,sql12,DESIGN,"/*
	 * TODO: This should not be public. Check all usages of it
	 * and put appropriate methods in an API object.
	 */",yes,undetermined,0,0,0,yes,0.9853448458040801
43,sql12,DESIGN,// TODO: is this right???,yes,undetermined,0,0,0,yes,0.9999994339370964
44,sql12,DESIGN,//	 JASON: Do we need these?,yes,undetermined,0,0,0,no,0.030670522870939264
45,sql12,DESIGN,// JASON: Do we need this? //		getSQLPanel().selected();,yes,undetermined,0,0,0,no,0.008086252098079772
46,sql12,DESIGN,// TODO: Do we need this one. */,yes,undetermined,0,0,0,yes,0.9999999359601648
47,sql12,DESIGN,//TODO: Rename to IObjectTreeNodeExpander,yes,undetermined,0,0,0,yes,0.9999945812215748
48,sql12,DESIGN,// TODO: Hard coded -. JDBC/ODBC bridge JDK1.4 // brings back -9 for nvarchar columns in // MS SQL Server tables. // -8 is ROWID in Oracle.,yes,undetermined,0,0,0,yes,0.8361277896679963
49,sql12,DESIGN,//set the property values // Note: this may have already been done by another instance of // this DataType created to handle a different column.,yes,undetermined,0,0,0,no,0.0282579526848488
50,sql12,DESIGN,"// Always add plugins - there is not a good way to compare plugin zips and their extracted contents // at the moment. // TODO: Determine the best way to derive the filesize and checksum of the plugin zip that was last // extracted. Should we keep it around? How about using the current release.xml file ? Come to // think of it, perhaps we shouldn't be computing the checksum of *any* existing files, why don't // we just get it from the current release.xml file?",yes,undetermined,0,0,0,yes,0.7698317253487288
51,sql12,DESIGN,// TODO: verify this,yes,undetermined,0,0,0,yes,0.9916396847903148
52,sql12,DESIGN,// multiple rows - not good,yes,undetermined,0,0,0,no,0.044350702140726464
53,sql12,DESIGN,//?? Extract this out into a class like CascadeInternalFramePositioner.,yes,undetermined,0,0,0,no,0.01364191102863757
54,sql12,DESIGN,"// ?? Is there any way to check for invalid input? Valid input includes // ?? at least any printable character, but could it also include unprintable // ?? characters?",yes,undetermined,0,0,0,no,0.02356952826045426
55,sql12,DESIGN,"// Cast is not so nice, but framework doesn't meet new requirements.",yes,undetermined,0,0,0,no,0.03731648820713216
56,sql12,DESIGN,// TODO: Do we need this one. */,yes,undetermined,0,0,0,yes,0.9999999359601648
57,sql12,DESIGN,"/*
				 * END-KLUDGE
				 */",yes,undetermined,0,0,0,yes,0.9368735057550174
58,sql12,DESIGN,// Total Hack! Type OTHER(1111) can be other types as well?,yes,undetermined,0,0,0,yes,0.9578405118906396
59,sql12,DESIGN,// JASON: Should be part of status bar?,yes,undetermined,0,0,0,no,0.014175872295863274
60,sql12,DESIGN,//??GETRIDOFTHIS,yes,undetermined,0,0,0,no,0.01373697330825839
61,sql12,DESIGN,// Don't call super. Packing this frame causes problems.,yes,undetermined,0,0,0,no,0.14817704115202301
62,sql12,DESIGN,// TODO: Delete ME,yes,undetermined,0,0,0,yes,0.9999939214376792
63,sql12,DESIGN,"// Note. Some DBMSs such as Oracle do not allow: // ""select *, rowid from table"" // You cannot have any column name in the columns clause // if you have * in there. Aliasing the table name seems to // be the best way to get around the problem.",yes,undetermined,0,0,0,no,0.08294927920641106
64,sql12,DESIGN,"// We are displaying a new dataset, so if there was // a cell editor in operation, tell it to cancel. //???? How does this impact popup display?",yes,undetermined,0,0,0,no,0.0055720747512174335
65,sql12,DESIGN,"// KLUDGE: // We want some info about the columns to be available for validating the // user input during cell editing operations.  Ideally we would get that // info inside the ResultSetDataSet class during the creation of the // columnDefinition objects by using various functions in ResultSetMetaData // such as isNullable(idx).  Unfortunately, in at least some DBMSs (e.g. // Postgres, HSDB) the results of those calls are not the same (and are less accurate // than) the SQLMetaData.getColumns() call used in ColumnsTab to get the column info. // Even more unfortunate is the fact that the set of attributes reported on by the two // calls is not the same, with the ResultSetMetadata listing things not provided by // getColumns.  Most of the data provided by the ResultSetMetaData calls is correct. // However, the nullable/not-nullable property is not set correctly in at least two // DBMSs, while it is correct for those DBMSs in the getColumns() info.  Therefore, // we collect the collumn nullability information from getColumns() and pass that // info to the ResultSet to override what it got from the ResultSetMetaData.",yes,undetermined,0,0,0,no,0.289645922923773
66,sql12,DESIGN,"/**
	 * the utility class that reads and writes release info from/to the release.xml file TODO: Spring-inject
	 * when this class is a Spring bean
	 */",yes,undetermined,0,0,0,yes,0.5978719698491536
67,sql12,DESIGN,"// TODO: This won't work when the column has values with quotes in them. // Use PreparedStatements instead. Hmmm... instead of insert statements, could we not // just create a sequence and generate a select statement that: // a) uses the sequence for the pkid // b) selects distinct values // That would be a more efficient approach that would also eliminate this quoting problem",yes,undetermined,0,0,0,yes,0.9871399606499014
68,sql12,DESIGN,"// The following only works if SwingUtilities.getRoot(table) returns // and instanceof BaseMDIParentFrame. // If SwingTUilities.getRoot(table) returns and instance of Dialog or // Frame, then other code must be used.",yes,undetermined,0,0,0,no,0.02983423730500177
69,sql12,DESIGN,"// Need to somehow call  // SQLResultExecuterPanel.reRunSelectedResultTab(true); //  // Something like : // SQLResultExecuterPanel panel = getPanel();  // panel.reRunSelectedResultTab(true); // // However, that doesn't apply when the user is exporting from the // table contents table.  There needs to be a more generic way to // do this for all tables containing data that is to be exported // where some of the fields contain placeholders. // For now, we just inform the user and let them either continue // or abort and change the configuration manually,  // re-run the query / reload the table data and re-export.  ",yes,undetermined,0,0,0,no,0.12070186611096632
70,sql12,DESIGN,//?? Split these 4 functions off into a subclass of BaseFavouriteAction,yes,undetermined,0,0,0,no,0.010010321572029296
71,sql12,DESIGN,// TODO: Rename this to getTableType.,yes,undetermined,0,0,0,yes,0.9999945812215748
72,sql12,DESIGN,// TODO: Bizarre that I couldn't find a valid SQL to drop an index.,yes,undetermined,0,0,0,yes,0.9726223513200939
73,sql12,DESIGN,//TODO: ? Dialog Handling on Cancelled ?,yes,undetermined,0,0,0,yes,0.9870898835657321
74,sql12,DESIGN,// This refactoring depends on the following API methods: // getCreateTableSQL,yes,undetermined,0,0,0,no,0.005895677237685682
75,sql12,DESIGN,//Should probably create my own table model but i am being a bit slack.,yes,undetermined,0,0,0,no,0.1468324327144173
76,sql12,DESIGN,// TODO Probably want to allow the user to set these sequence properties ?? // Sequence settings.,yes,undetermined,0,0,0,yes,0.7774772313265108
77,sql12,DESIGN,"// We set expected and checksum to -1 here, since we don't have that information for release.xml file // TODO: Can HttpClient be used to get the byte-size of release.xml so we can perform this check?",yes,undetermined,0,0,0,yes,0.5204237802901822
78,sql12,DESIGN,"// Here, I don't completely understand how these types are to be used in all databases and I haven't // yet had time to implement support in the dialects for them. So, this exclude list will keep these // less commonly used types from failing the test. Also, since not all of these types appear in Java5 // and we currently support compiling the code base with it, I use the integer values for new types // that were introduces in Java6, rather than the type constant name.",yes,undetermined,0,0,0,no,0.23201437298870095
79,sql12,DESIGN,"/*
 * TODO: Delete this class - unused
 */",yes,undetermined,0,0,0,yes,0.9999999964188251
80,sql12,DESIGN,"/*
					 * TODO: Find out why
					 * KLUDGE: For some reason, I am not able to get the sheet to
					 * size correctly. It always displays with a size that causes
					 * the sub-panels to have their scrollbars showing. Add a bit
					 * of an increase in the size of the panel so the scrollbars
					 * are not displayed.
					 */",yes,undetermined,0,0,0,yes,0.8765113318346233
81,sql12,DESIGN,"// Copied from Java Doc Matcher.replaceAll: // // Note that backslashes (\) and dollar signs ($) in the replacement string // may cause the results to be different than if it // were being treated as a literal replacement string. // Dollar signs may be treated as references to // captured subsequences as described above, and // backslashes are used to escape literal characters in the replacement string.",yes,undetermined,0,0,0,no,0.008846800789768178
82,sql12,DESIGN,"/**
	 * TODO: Clean this mess up!!!! Load plugins. Load all plugin jars into class loader.
	 */",yes,undetermined,0,0,0,yes,0.7688771117950611
83,sql12,DESIGN,"// TODO: subclass these hibernate dialects to provide the ""canPasteTo""  //       api method in HibernateDialect interface. //private static final DB2390Dialect db2390Dialect = new DB2390Dialect();",yes,undetermined,0,0,0,yes,0.9867927952804533
84,sql12,DESIGN,// This is weird - if I don't set this the column header doesn't line up // with the column contents.,yes,undetermined,0,0,0,no,0.03448516775090397
85,sql12,DESIGN,// Required otherwise it gets too wide.,yes,undetermined,0,0,0,no,0.011200843200264264
86,sql12,DESIGN,"//??? For now, use the same renderer as everyone else. //?? //?? IN FUTURE: change this to use a new instance of renderer //?? for this data type.",yes,undetermined,0,0,0,no,0.04729854011934567
87,sql12,DESIGN,// TODO: Delete Me,yes,undetermined,0,0,0,yes,0.9999939214376792
88,sql12,DESIGN,// This refactoring depends on the following dialect API methods: // getUpdateSQL,yes,undetermined,0,0,0,no,0.02089584272549931
89,sql12,DESIGN,"// For PointBase, if type maps to Pointbase ""BLOB"", and the size // isn't valid (PB requires size for BLOBS) then set it to something // reasonably large, like 16MB. 1 is the default size if no size // is specified.  That's practically useless :)",yes,undetermined,0,0,0,no,0.018221139374328066
90,sql12,DESIGN,// Should the data be first cloned so that the sorting doesn't take place // on the array that is used in getValue() // TODO: This is a must if sorting is done in a thread! ??,yes,undetermined,0,0,0,yes,0.7153544145029967
91,sql12,DESIGN,"/*
			 * TODO: When 1.4 is the earliest version supported, add the following line:
			*		setSurrendersFocusOnKeystroke(true);
			* This should help handle some problems with navigation using tab & return
			* to move through cells.
			*/",yes,undetermined,0,0,0,yes,0.6479674440661566
92,sql12,DESIGN,//set the property values // Note: this may have already been done by another instance of // this DataType created to handle a different column.,yes,undetermined,0,0,0,no,0.0282579526848488
93,sql12,DESIGN,"// Drop FK constraints before dropping any tables. Otherwise, we // may drop the child table prior to dropping it's FKs, which would // be an error. // TODO: This should be done in the dialect's getTableDropSQL method for a database specific // handling(or ignoring) of this problem.",yes,undetermined,0,0,0,yes,0.7525504528680907
94,sql12,DESIGN,"//Silently ignore, what could we do anyway?",yes,undetermined,0,0,0,no,0.013749075539237472
95,sql12,DESIGN,// This is a bit hard coded but if we use _scale here // some number displays go crazy.,yes,undetermined,0,0,0,no,0.11933617410001827
96,sql12,DESIGN,"// TODO: Figure out why the selection of the root node in the object tree // is undone if we don't delay. It seems like some other thread racing  // to set the selected node to none.  When this happens, the detail pane // for the root node disappears when a session is first opened, or when // an ObjectTree frame is created.  This is a really crappy and unreliable // way to fix this problem, but it hides the problem for now.  A better  // understanding of the architecture of session creation is required  // before a proper solution can be attempted. RMM 20051217",yes,undetermined,0,0,0,yes,0.9719275831451947
97,sql12,DESIGN,"// TODO: Temporary until we sort out a better way to do guido's fix // assertEquals(SECOND_STMT_SEP, qt2.getSQLStatementSeparator());",yes,undetermined,0,0,0,yes,0.999999997482064
98,sql12,DESIGN,"// TODO Maybe we should have a checkbox to allow the user to toggle  // default value on/off.  Some dbs (like DB2) treat empty string """" as // a different default value than null.",yes,undetermined,0,0,0,yes,0.9010146294172107
99,sql12,DESIGN,"//??? For now, use the same renderer as everyone else. //?? //?? IN FUTURE: change this to use a new instance of renederer //?? for this data type.",yes,undetermined,0,0,0,no,0.0478206621168897
100,sql12,DESIGN,"//??? For now, use the same renderer as everyone else. //?? //?? IN FUTURE: change this to use a new instance of renederer //?? for this data type.",yes,undetermined,0,0,0,no,0.0478206621168897
101,sql12,DESIGN,"// check the error stream for a problem // // This is a bit questionable since it is possible // for processes to output something on stderr // but continue processing.  But without this, some // problems are not seen (e.g. ""bad argument"" type // messages from the process).",yes,undetermined,0,0,0,no,0.1950298577648005
102,sql12,DESIGN,"// OK, this is a hack.  Currently, when precision == scale, I have  // no way to determine if this is valid for the actual data.  The // problem comes when the source db's precision/scale are greater -  // or reported to be greater - than the precision/scale of the  // destination db.  In this case, it maximimizes both for the  // destination, causing a definition that allows 0 digits to the  // left of the decimal.  Trouble is, without looking at the actual // data, there is no way to tell if this is valid - in some cases // it will be ok (0.0000000789) in others it will not be ok (100.123). // So for now, make the scale be approx. one-half of the precision // to accomodate the most digits to the left and right of the decimal // and hopefully that covers the majority of cases.",yes,undetermined,0,0,0,no,0.35515382384967603
103,sql12,DESIGN,"//????? if desired, get fancy and use icons in buttons instead of text ?????????",yes,undetermined,0,0,0,no,0.02372244584400148
104,sql12,DESIGN,// TODO: When JDK1.4 is the earliest JDK supported // by Squirrel then remove the hardcoding of the // boolean data type.,yes,undetermined,0,0,0,no,0.4914323580678305
105,sql12,DESIGN,// TODO: This should be handled with an Iterator,yes,undetermined,0,0,0,yes,0.9889031722152001
106,sql12,DESIGN,//?? Split these 4 functions off into a subclass of BaseFavouriteAction,yes,undetermined,0,0,0,no,0.010010321572029296
107,sql12,DESIGN,/* Work around some UTC and Daylight saving offsets */,yes,undetermined,0,0,0,no,0.01934693113074623
108,sql12,DESIGN,"//??? For now, use the same renderer as everyone else. //?? //?? IN FUTURE: change this to use a new instance of renederer //?? for this data type.",yes,undetermined,0,0,0,no,0.0478206621168897
109,sql12,DESIGN,"//?? Is there any way to check for invalid input?  Valid input includes //?? at least any printable character, but could it also include unprintable //?? characters?",yes,undetermined,0,0,0,no,0.02356952826045426
110,sql12,DESIGN,"//??? For now, use the same renderer as everyone else. //?? //?? IN FUTURE: change this to use a new instance of renederer //?? for this data type.",yes,undetermined,0,0,0,no,0.0478206621168897
111,sql12,DESIGN,// TODO: These 2 should be handled with an Iterator.,yes,undetermined,0,0,0,yes,0.9889031722152001
112,sql12,DESIGN,// TODO: Do we need this one. */,yes,undetermined,0,0,0,yes,0.9999999359601648
113,sql12,DESIGN,"// This is (a logically not sufficent) try to cope with the problem that there are the following // contradictory rules in the JDBC API Doc: // Statement.getResultSet(): // This method should be called only once per result. // Statement.getUpdateCount(): // This method should be called only once per result. // Statement.getMoreResults(): // There are no more results when the following is true: (!getMoreResults() && (getUpdateCount() == -1) // // If getMoreResults() returns false, we don't know if we have more results, we only know that it isn't // a result set. Since we called getUpdateCount() before getMoreResults() because we would like to know // the update count of the first result, we might not be allowed to call getUpdateCount() again. // // The Intersystems Cache Driver for example always returns the same updateCount on simple // INSERT, UPDATE, DELETE statements not matter if getMoreResults() was called. So updateCount never // gets -1 and this will loop forever. When I discussed the issue with the Intersystems people they // just told me not to call getUpdateCount() twice. That simple. My hope is that this will cure // problems with DBs that just don't care for multiple result sets.",yes,undetermined,0,0,0,no,0.3482444599338618
114,sql12,DESIGN,// Required otherwise it gets too wide.,yes,undetermined,0,0,0,no,0.011200843200264264
115,sql12,DESIGN,"//??? For now, use the same renderer as everyone else. //?? //?? IN FUTURE: change this to use a new instance of renederer //?? for this data type.",yes,undetermined,0,0,0,no,0.0478206621168897
116,sql12,DESIGN,// The call here is the result of a desperate fight // to find a place where the components in the split // had not height = 0. If someone knows a better way // please tell me I'll apreciate any advice. // gerdwagner@users.sourceforge.net,yes,undetermined,0,0,0,yes,0.5434502066231428
117,sql12,DESIGN,//set the property values // Note: this may have already been done by another instance of // this DataType created to handle a different column.,yes,undetermined,0,0,0,no,0.0282579526848488
118,sql12,DESIGN,// TODO: Do we need this one. */,yes,undetermined,0,0,0,yes,0.9999999359601648
119,sql12,DESIGN,/** TODO: Spring-inject when this class is a Spring bean */,yes,undetermined,0,0,0,yes,0.9643555041700353
120,sql12,DESIGN,"/* TODO: what I really want to do here is get the SQL script and replace
                     * ""CREATE PROCEDURE"" with ""ALTER PROCEDURE"", then put that in the SQL pane
                     * and *NOT* execute it. */",yes,undetermined,0,0,0,yes,0.884024711017821
121,sql12,DESIGN,// TODO: should I be adding quotes if user wants identifiers quoted??,yes,undetermined,0,0,0,yes,0.8603317672214363
122,sql12,DESIGN,"// The following ugly conversion from text to Byte is necessary because // the Byte class is inconsistant.  When asked to output as Hex, it does // so as an UNSIGNED byte, but when asked to read back the same thing // using the Hex radix, it insists that the input must be SIGNED. // To get around this, we up-size the conversion to Integer, then  // truncate that to a byte, and finally convert the byte to a Byte.  Yech.",yes,undetermined,0,0,0,no,0.13552415358318212
123,sql12,DESIGN,"/* this should just bring back one table, i hope. */",yes,undetermined,0,0,0,no,0.03849389971850281
124,sql12,DESIGN,// TODO: Temporary until we sort out a better way to do guido's fix // IQueryTokenizer qt2 = sessionUnderTest.getQueryTokenizer();,yes,undetermined,0,0,0,yes,0.9999999997515574
125,sql12,DESIGN,//set the property values // Note: this may have already been done by another instance of // this DataType created to handle a different column.,yes,undetermined,0,0,0,no,0.0282579526848488
126,sql12,DESIGN,// Hack to deal with Firebird's RDB meta tables.,yes,undetermined,0,0,0,yes,0.9664156764592537
127,sql12,DESIGN,// Hack to deal with Axion AXION_* tables.,yes,undetermined,0,0,0,yes,0.999997699776613
128,sql12,DESIGN,"// handle mouse events for double-click creation of popup dialog. // This happens only in the JTextField, not the JTextArea, so we can // make this an inner class within this method rather than a separate // inner class as is done with the KeyTextHandler class. //",yes,undetermined,0,0,0,no,0.03086959448492831
129,sql12,DESIGN,"// Don't use tinyint for now, even though Mckoi ""supports"" it. It's // notion of tinyint is 7-bit (not 8-bit) so it is not compatible with // other DBs and leads to overflow (resulting in negative values which // are a corruption of the actual value inserted/updated). This is not // a great work-around. I filed a bug report on the mailing list; // hopefully it will get fixed soon.",yes,undetermined,0,0,0,no,0.42368573900997014
130,sql12,DESIGN,"// TODO: Need to define a better approach to getting dialects. // That is, we don't really want to ever prompt the user in this // case.  It's always Oracle.  Yet, we may have a new OracleDialect // at some point.",yes,undetermined,0,0,0,yes,0.9904573882933017
131,sql12,DESIGN,"// No appropriate DataType for this column, so do the best // we can with what we know. // // THIS MAY NOT BE THE BEST BEHAVIOR HERE!!!!!!!",yes,undetermined,0,0,0,no,0.16862314961035058
132,sql12,DESIGN,// Evil hack to split the vacuum output a little.,yes,undetermined,0,0,0,yes,0.9925235219229839
133,sql12,DESIGN,"/* TODO: Delete this class
 * Copyright (C) 2001 Colin Bell
 * colbell@users.sourceforge.net
 *
 * This library is free software; you can redistribute it and/or
 * modify it under the terms of the GNU Lesser General Public
 * License as published by the Free Software Foundation; either
 * version 2.1 of the License, or (at your option) any later version.
 *
 * This library is distributed in the hope that it will be useful,
 * but WITHOUT ANY WARRANTY; without even the implied warranty of
 * MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the GNU
 * Lesser General Public License for more details.
 *
 * You should have received a copy of the GNU Lesser General Public
 * License along with this library; if not, write to the Free Software
 * Foundation, Inc., 59 Temple Place, Suite 330, Boston, MA  02111-1307  USA
 */",yes,undetermined,0,0,0,no,0.054423147223948254
134,sql12,DESIGN,"/**
 * This <CODE>ICommand</CODE> displays a dialog box that allows the user to
 * enter a 'where' clause or an 'order by' clause used when getting data via
 * the 'Contents' tab.
 *
 * @author <A HREF=""mailto:mjhammel@users.sourceforge.net"">Maury Hammel</A>
 *
 * TODO: Change name to ContentsTabFilterCommand
 */",yes,undetermined,0,0,0,yes,0.7769197141494162
135,sql12,DESIGN,"// TODO: - Col - Add method to Databasemetadata that returns array // of objects for getBestRowIdentifier. For PostgreSQL put this kludge in // the new function. THis way all the kludges are kept in one place. // // KLUDGE!!!!!! // // For some DBs (e.g. PostgreSQL) there is actually a pseudo-column // providing the rowId, but the getBestRowIdentifier function is not // implemented.  This kludge hardcodes the knowledge that specific // DBs use a specific pseudo-column.  Additionally, as of pg 8.1, // you must create the table using ""WITH OID"" appended to the create // statement.  Otherwise, OID column is not available by default. //",yes,undetermined,0,0,0,yes,0.955333010199555
