,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba,svm_pred_1,svm_pred_1_proba,svm_pred_2,svm_pred_2_proba,svm_pred_3,svm_pred_3_proba,svm_pred_4,svm_pred_4_proba,svm_pred_5,svm_pred_5_proba,svm_pred_6,svm_pred_6_proba
10,apache-ant-1.7.0,DEFECT,// check first that it is not already loaded otherwise // consecutive runs seems to end into an OutOfMemoryError // or it fails when there is a native library to load // several times. // this is far from being perfect but should work // in most cases.,yes,undetermined,0,0,0,no,0.1276692097552489,no,0.17535558585371241,no,0.17218982817996628,no,0.1589792143516839,no,0.15210464560331885,no,0.13651193567590744,no,0.13412086862505623
11,apache-ant-1.7.0,DEFECT,"// TODO: // A warning line, that shows code, which contains a variable // error will cause some trouble. The parser should definitely // be much better.",yes,undetermined,0,0,0,yes,0.9830573813077743,yes,0.988848106880181,yes,0.9894411832103468,yes,0.9911864814966934,yes,0.9896707504264064,yes,0.9901126615997552,yes,0.9907847580795311
12,apache-ant-1.7.0,DEFECT,// todo: is this comment still relevant ?? // FIXME: need to use a SAXSource as the source for the transform // so we can plug in our own entity resolver,yes,undetermined,0,0,0,yes,0.999999924365438,yes,0.9999997299546339,yes,0.9999997590812423,yes,0.9999998714013011,yes,0.9999997926509965,yes,0.999999798481211,yes,0.999999841057961
13,apache-ant-1.7.0,DESIGN,"/** XXX I really don't like this - the XML processor is still
             * too 'involved' in the processing. A better solution (IMO)
             * would be to create UE for Project and Target too, and
             * then process the tree and have Project/Target deal with
             * its attributes ( similar with Description ).
             *
             * If we eventually switch to ( or add support for ) DOM,
             * things will work smoothly - UE can be avoided almost completely
             * ( it could still be created on demand, for backward compatibility )
             */",yes,undetermined,0,0,0,yes,0.9211248402128873,yes,0.9888782165311135,yes,0.9894493441992814,yes,0.9911973031388731,yes,0.9896695938207112,yes,0.99012230051664,yes,0.9908028841282941
14,apache-ant-1.7.0,DESIGN,// JUnit 4 wraps solo tests this way. We can extract // the original test name with a little hack.,yes,undetermined,0,0,0,yes,0.8674121636893765,yes,0.8659479836446767,yes,0.8737786892726469,yes,0.8920635741378986,yes,0.8848743892955871,yes,0.8890106925853544,yes,0.8922141826100904
15,apache-ant-1.7.0,DESIGN,// XXX ignore attributes in a different NS ( maybe store them ? ),yes,undetermined,0,0,0,no,0.1565872176012956,no,0.1571274867629732,no,0.1474587234875327,no,0.1376646421529162,no,0.13163327335516617,no,0.1290758232385717,no,0.12693897705310747
16,apache-ant-1.7.0,DESIGN,//borrowed from TokenFilterTest,yes,undetermined,0,0,0,no,0.00703909071969549,no,0.012962074350330033,no,0.011798432132520298,no,0.010784198910770744,no,0.010767384526559117,yes,0.9901196318649473,yes,0.9907987294731403
17,apache-ant-1.7.0,DESIGN,// XXX Move to Project ( so it is shared by all helpers ),yes,undetermined,0,0,0,no,0.17574764090432718,no,0.22639361081217962,no,0.20548229136735327,no,0.20014773652992227,no,0.1890271170268688,no,0.18646651495217942,no,0.1837661847120079
18,apache-ant-1.7.0,DESIGN,// What is the property supposed to be?,yes,undetermined,0,0,0,no,0.061270205181300226,yes,0.9888643054349263,yes,0.9894254794705,yes,0.9911933743526248,yes,0.9896734738554173,yes,0.9901231138964428,yes,0.9907809609515006
19,apache-ant-1.7.0,DESIGN,"// PR: Hack for ant-type value //  an ant-type is a component name which can // be namespaced, need to extract the name // and convert from qualified name to uri/name",yes,undetermined,0,0,0,yes,0.7148919521480882,yes,0.6733707087311525,yes,0.660205213659024,yes,0.6222822258141332,yes,0.6015348666997601,yes,0.5745566057387725,yes,0.5760798622314576
20,apache-ant-1.7.0,DESIGN,// there's a convenient xsltc class version but data are // private so use package information,yes,undetermined,0,0,0,no,0.00300055028698177,yes,0.9888361052735486,yes,0.9894261204445546,yes,0.991189923040217,yes,0.989689215041171,yes,0.9901263434082684,yes,0.9907855907429398
21,apache-ant-1.7.0,DESIGN,// stolen from org.apache.xerces.impl.XMLEntityManager#getUserDir() // of the Xerces-J team // which ASCII characters need to be escaped,yes,undetermined,0,0,0,no,0.007701660702649505,yes,0.9888469591371608,yes,0.9894260518679939,yes,0.9911972691017166,yes,0.9896693532183369,yes,0.9901170412454566,yes,0.9908019877731065
22,apache-ant-1.7.0,DESIGN,// bingo append it. (this should normally not be done here),yes,undetermined,0,0,0,no,0.03844343199569308,yes,0.988847215615016,yes,0.9894420440406236,yes,0.9912117305549113,yes,0.9896892796894843,yes,0.9901283874893366,yes,0.9908045264036567
23,apache-ant-1.7.0,DESIGN,// This is faintly ridiculous:,yes,undetermined,0,0,0,no,0.011895214872154575,no,0.040756193451179173,yes,0.9894393662668863,yes,0.9911934604678627,yes,0.9896896424284486,yes,0.9901184719013003,yes,0.9907940539778578
24,apache-ant-1.7.0,DESIGN,//cannot remove underscores due to protected visibility >:(,yes,undetermined,0,0,0,no,0.005249484321828797,yes,0.9888404748506192,yes,0.9894221304099838,yes,0.9911925469386109,yes,0.9896577077914483,yes,0.9901216831044982,yes,0.990780325413102
25,apache-ant-1.7.0,DESIGN,"// TODO not read, yet in a public setter",yes,undetermined,0,0,0,yes,0.9444453823635067,yes,0.9888479739950176,yes,0.9894350488937022,yes,0.9911868357542023,yes,0.9896772755325985,yes,0.9901324110132518,yes,0.9908070964794724
26,apache-ant-1.7.0,DESIGN,//  PR: I do not know what to do if the object class //      has multiple defines //      but this is for logging only...,yes,undetermined,0,0,0,no,0.34418131474573144,no,0.36239109634604955,no,0.3181871428891488,no,0.30955901588054036,no,0.29562571275387084,no,0.2957283126643882,no,0.29579907699289143
27,apache-ant-1.7.0,DESIGN,// not sure what could be the need of this...,yes,undetermined,0,0,0,no,0.30928432704665465,no,0.4168774465351952,no,0.36252215024329737,no,0.36210245611579994,no,0.34293127303063514,no,0.3417540603058117,no,0.3410260152129783
28,apache-ant-1.7.0,DESIGN,// XXX: (Jon Skeet) Any reason for writing a message and then using a bare // RuntimeException rather than just using a BuildException here? Is it // in case the message could end up being written to no loggers (as the // loggers could have failed to be created due to this failure)?,yes,undetermined,0,0,0,yes,0.755776646868669,yes,0.7206950968708725,yes,0.726734312723904,yes,0.7327199143492203,yes,0.7130841043005812,yes,0.7158504702687112,yes,0.7198305228041746
29,apache-ant-1.7.0,DESIGN,"// Experimental/Testing, will be removed",yes,undetermined,0,0,0,no,0.005612801051100308,yes,0.9888428403444168,yes,0.9894296059001081,yes,0.9911872608794702,yes,0.9896586936207796,yes,0.9901321124657081,yes,0.9907824805312748
30,apache-ant-1.7.0,DESIGN,// XXX should instead make a new ProtectionDomain with a CodeSource // corresponding to container.toURI().toURL() and the same // PermissionCollection as Project.class.protectionDomain had,yes,undetermined,0,0,0,yes,0.6258978813706683,yes,0.5643381698654437,yes,0.6304586635566302,yes,0.6338545718916095,yes,0.6102804329164607,yes,0.61003355852604,yes,0.6136612471654512
31,apache-ant-1.7.0,DESIGN,//this is really irritating; we need a way to set stuff,yes,undetermined,0,0,0,yes,0.8058954837936347,yes,0.8415449255644191,yes,0.856530707712095,yes,0.9074051547171967,yes,0.989664436476731,yes,0.990124496533072,yes,0.9908062464515943
32,apache-ant-1.7.0,DESIGN,//XXX // All this to convert source to destination directory according // to weblogic standards Can be written better... this is too hacky!,yes,undetermined,0,0,0,yes,0.8898173474259259,yes,0.9169000632961938,yes,0.9894580807572143,yes,0.9911996720783575,yes,0.9896790208902624,yes,0.9901316227622329,yes,0.9908032657651604
33,apache-ant-1.7.0,DESIGN,//silly hack to avoid stack overflow...,yes,undetermined,0,0,0,yes,0.9221017154549169,yes,0.9888598432873951,yes,0.9894346917180327,yes,0.9912181250311192,yes,0.98966497944097,yes,0.9901401261079749,yes,0.9907829608734873
34,apache-ant-1.7.0,DESIGN,"// -------------------- Access to property tables  -------------------- // This is used to support ant call and similar tasks. It should be // deprecated, it is possible to use a better (more efficient) // mechanism to preserve the context.",yes,undetermined,0,0,0,yes,0.846419059534608,yes,0.8555775999319472,yes,0.8604819265727452,yes,0.8827300018983459,yes,0.8684743764036752,yes,0.8729931269675086,yes,0.8763925970912928
35,apache-ant-1.7.0,DESIGN,// XXX - should throw an exception instead?,yes,undetermined,0,0,0,no,0.49130067191757587,yes,0.9247171226409805,yes,0.9894533835426255,yes,0.9912085658009686,yes,0.9896803939128175,yes,0.9901216869971036,yes,0.9907810178956513
36,apache-ant-1.7.0,DESIGN,// Temporary - until we figure a better API,yes,undetermined,0,0,0,no,0.2032533599642336,no,0.2020080338180784,no,0.19059545827242658,no,0.18739402347081577,no,0.17962093047731778,no,0.18000017659328657,no,0.17758816726286833
37,apache-ant-1.7.0,DESIGN,"// There is a better way to save the context. This shouldn't // delegate to next, it's for backward compatibility only.",yes,undetermined,0,0,0,no,0.3441008153718291,no,0.28436761064571475,no,0.29879650522391915,no,0.31648042600677373,no,0.3069298912323954,no,0.3068094062613301,no,0.291499402486602
38,apache-ant-1.7.0,DESIGN,// quick fix for Ant.java use of property before // initializing the project,yes,undetermined,0,0,0,no,0.035354529598605695,yes,0.9888603954213625,yes,0.9894219878884255,yes,0.991189750342251,yes,0.9896613544936522,yes,0.9901252072567013,yes,0.9907836363919582
39,apache-ant-1.7.0,DESIGN,// XXX: we should use JCVS (www.ice.com/JCVS) instead of // command line execution so that we don't rely on having // native CVS stuff around (SM),yes,undetermined,0,0,0,no,0.26712555879459093,no,0.1859628889131656,no,0.19519167777498692,no,0.1827672035442434,no,0.1849906770726425,no,0.18279856130864172,no,0.18069535562373135
40,apache-ant-1.7.0,DESIGN,"/*
             * two reasons are mentioned in the API docs for File.list
             * (1) dir is not a directory. This is impossible as
             *     we wouldn't get here in this case.
             * (2) an IO error occurred (why doesn't it throw an exception
             *     then???)
             */",yes,undetermined,0,0,0,yes,0.589794083187648,no,0.4744771257335409,no,0.47433749056681196,no,0.47999640777470015,no,0.4529765678696134,no,0.45459082201680157,no,0.4541561265163559
41,apache-ant-1.7.0,DESIGN,"/**
 * Jakarta Commons Logging listener.
 * Note: do not use the SimpleLog as your logger implementation as it
 * causes an infinite loop since it writes to System.err, which Ant traps
 * and reroutes to the logger/listener layer.
 *
 * The following names are used for the log:
 *  org.apache.tools.ant.Project.PROJECT_NAME  - for project events
 *  org.apache.tools.ant.Target.TARGET_NAME - for target events
 *  TASK_CLASS_NAME.TARGET_NAME - for events in individual targets.
 *
 * In all target and project names we replace ""."" and "" "" with ""-"".
 *
 * TODO: we should use the advanced context logging features (and expose them
 * in c-l first :-)
 * TODO: this is _very_ inefficient. Switching the out and tracking the logs
 * can be optimized a lot - but may require few more changes to the core.
 *
 * @since Ant 1.5
 */",yes,undetermined,0,0,0,yes,0.7366880017682229,yes,0.7355482653327321,yes,0.732141900266982,yes,0.7338484430393244,yes,0.7140602851194804,yes,0.7216847833777873,yes,0.7279717033345474
42,apache-ant-1.7.0,DESIGN,"//     * @TODO using taskName here is brittle, as a user could override it. //     *       this should probably be modified to use the classname instead.",yes,undetermined,0,0,0,yes,0.9999987589088243,yes,0.9999973783646414,yes,0.9999982082384247,yes,0.9999987456551915,yes,0.9999981020433408,yes,0.9999983028417588,yes,0.9999985604766859
43,apache-ant-1.7.0,DESIGN,"//these are pathological cases, but retained in case somebody //subclassed us.",yes,undetermined,0,0,0,no,0.013785359083335056,yes,0.9888531248575284,yes,0.9894249112132952,yes,0.9911912769334084,yes,0.9896590978822576,yes,0.9901233761404616,yes,0.9907791121891909
44,apache-ant-1.7.0,DESIGN,"/*
                 * This is a rather hairy case.
                 *
                 * One of our subclasses knows that we need to update the
                 * archive, but at the same time, there are no resources
                 * known to us that would need to be added.  Only the
                 * subclass seems to know what's going on.
                 *
                 * This happens if <jar> detects that the manifest has changed,
                 * for example.  The manifest is not part of any resources
                 * because of our support for inline <manifest>s.
                 *
                 * If we invoke createEmptyZip like Ant 1.5.2 did,
                 * we'll loose all stuff that has been in the original
                 * archive (bugzilla report 17780).
                 */",yes,undetermined,0,0,0,no,0.17925532293768257,no,0.11256448011175121,no,0.1262899654910622,no,0.12218181400544122,no,0.11677863463320849,no,0.11880876800286004,no,0.1168639702603166
45,apache-ant-1.7.0,DESIGN,// This is deprecated - use classespath in the future,yes,undetermined,0,0,0,no,0.2167215563261005,no,0.17342061783052756,no,0.21979997131500595,no,0.2501491382790959,no,0.23619251008092218,no,0.23397586910496387,no,0.23193470540725217
46,apache-ant-1.7.0,DESIGN,//XXX  this array stuff is a remnant of prev trials.. gotta remove.,yes,undetermined,0,0,0,no,0.32750987764648554,no,0.3466284824855895,no,0.387566534609829,no,0.3877939600805214,no,0.4025522723669532,no,0.40463169872300153,no,0.4050779190513729
47,apache-ant-1.7.0,DESIGN,"/**
     * Set the number of milliseconds leeway to give before deciding a
     * target is out of date.
     * TODO: This is not yet used.
     * @param granularity the granularity used to decide if a target is out of
     *                    date.
     */",yes,undetermined,0,0,0,no,0.38217752223931567,no,0.31869738332939673,no,0.35046580893540497,no,0.35532088616577673,no,0.34127129235684567,no,0.3371936269399457,no,0.3373684430755249
48,apache-ant-1.7.0,DESIGN,"// This may change, if we add advanced parsing capabilities.",yes,undetermined,0,0,0,no,0.061943740045903854,yes,0.9888460232551708,yes,0.9894281408981622,yes,0.9911894927926052,yes,0.9896714737512763,yes,0.9901209785877173,yes,0.9907778304589464
49,apache-ant-1.7.0,DESIGN,"// We assume, that every output, jikes does, stands for an error/warning // XXX // Is this correct?",yes,undetermined,0,0,0,yes,0.8274045829051874,yes,0.8536943694222855,yes,0.8114392104685122,yes,0.8413383636021737,yes,0.8273873752705475,yes,0.8296700038140329,yes,0.8333438075647724
50,apache-ant-1.7.0,DESIGN,"// The line below is a hack: the system id must an URI, but it is not // cleat to get the URI of an resource, so just set the name of the // resource as a system id",yes,undetermined,0,0,0,no,0.2941349127469793,no,0.31412303710304473,no,0.2825092373128709,no,0.2957942822356003,no,0.28232758173665484,no,0.2770769198386837,no,0.27693440043043466
51,apache-ant-1.7.0,DESIGN,// XXX what is the following doing? //     should it run if !javadoc4 && executable != null?,yes,undetermined,0,0,0,no,0.3056211909837763,no,0.46238553208071653,no,0.48163052450731547,no,0.4893400386283104,no,0.4707193375142532,no,0.47098373922447195,no,0.4731677725938372
52,apache-ant-1.7.0,DESIGN,"// MAC OS 9 and previous //TODO: I have no idea how to get it, someone must fix it",yes,undetermined,0,0,0,yes,0.9999975856350624,yes,0.999994093925477,yes,0.9999959754423743,yes,0.9999974405203386,yes,0.9999961960883496,yes,0.999995875553132,yes,0.9999966381970845
53,apache-ant-1.7.0,DESIGN,//TODO: nothing appears to read this but is set using a public setter.,yes,undetermined,0,0,0,yes,0.9324685710181302,yes,0.9888717965347538,yes,0.9894580028254055,yes,0.991205549865204,yes,0.989678273335015,yes,0.9901294846882592,yes,0.9908066118259914
54,apache-ant-1.7.0,DESIGN,// XXX - we are committing CombiningChar and Extender here,yes,undetermined,0,0,0,no,0.2224348221824415,no,0.1890628741884933,no,0.1867023088535542,no,0.18517058104290463,no,0.17747285916666186,no,0.17525195684338626,no,0.17284402863228274
55,apache-ant-1.7.0,DESIGN,"/*
                 * XXX - failed to load the class properly.
                 *
                 * should we print a warning here?
                 */",yes,undetermined,0,0,0,yes,0.5556682463681517,no,0.4647383310330898,no,0.49499334977564396,no,0.5,no,0.4800478685827048,no,0.48186661354470395,no,0.4822910335998636
56,apache-ant-1.7.0,DESIGN,// XXX could perhaps also call thread.stop(); not sure if anyone cares,yes,undetermined,0,0,0,yes,0.9810664736181262,yes,0.9888752241759823,yes,0.9894427187796281,yes,0.9911842945299311,yes,0.9896938481805065,yes,0.9901199732983307,yes,0.9907867746895631
57,apache-ant-1.7.0,DESIGN,"/**
         * XXX
         * Perhaps we shouldn't use properties for these
         * three options (emacs mode, warnings and pedantic),
         * but include it in the javac directive?
         */",yes,undetermined,0,0,0,yes,0.8606088989110451,yes,0.8480916656663574,yes,0.8560700991699596,yes,0.8699791838049368,yes,0.8515226042017009,yes,0.8555326734391788,yes,0.8596662416541412
58,apache-ant-1.7.0,DESIGN,// XXX maybe use reflection to addPathElement (other patterns ?),yes,undetermined,0,0,0,yes,0.5576109297384996,yes,0.5627791498881671,yes,0.5762024544093745,yes,0.5817979165190464,yes,0.5607266150246369,yes,0.560486670116227,yes,0.5628059010584279
59,apache-ant-1.7.0,DESIGN,// TODO there is a problem with the constructor for the RBC. // you have to provide the rules in the constructors - no setters // available.,yes,undetermined,0,0,0,yes,0.9750905406643069,yes,0.9888608452373719,yes,0.9894560823191316,yes,0.9912000239248024,yes,0.989680427892337,yes,0.9901352584539296,yes,0.9907823837839961
60,apache-ant-1.7.0,DESIGN,"// probably not the best choice, but it solves the problem of // relative paths in CLASSPATH",yes,undetermined,0,0,0,no,0.18157193262604268,no,0.10286346759700422,no,0.0964168269671146,yes,0.991196582230403,yes,0.9896729742410336,yes,0.9901142929699548,yes,0.9907838832464814
61,apache-ant-1.7.0,DESIGN,// Fix for invalid characters. If you think of more add to the list.,yes,undetermined,0,0,0,no,0.20926115050059046,no,0.25805151027586154,no,0.2493206677994005,no,0.2432699439734624,no,0.23347553719307526,no,0.23429036315749666,no,0.22788200702005051
62,apache-ant-1.7.0,DESIGN,"/*
             * fallback in case we have trouble loading the class or
             * don't know how to handle it (there is no easy way to
             * know what IDL mode would generate.
             *
             * This is supposed to make Ant always recompile the
             * class, as a file of that name should not exist.
             */",yes,undetermined,0,0,0,yes,0.8926937588775402,yes,0.9049539175549085,yes,0.9894333792770625,yes,0.9911953160211359,yes,0.9896877654494776,yes,0.9901317843010267,yes,0.9907895626150814
63,apache-ant-1.7.0,DESIGN,// Check it out; also ugly.,yes,undetermined,0,0,0,yes,0.9215881574470424,yes,0.9888603219139575,yes,0.9894224908774848,yes,0.9912074774411984,yes,0.9896957242899769,yes,0.9901345685798015,yes,0.9907890126920926
64,apache-ant-1.7.0,DESIGN,//I can't get my head around this; is encoding treatment needed here?,yes,undetermined,0,0,0,no,0.387242816360788,yes,0.5592406812846219,yes,0.5819176876930721,yes,0.5911478993512003,yes,0.5657749335639898,yes,0.5639526398650674,yes,0.5654592956006398
65,apache-ant-1.7.0,DESIGN,"//quick & dirty, to make nested mapped p-sets work:",yes,undetermined,0,0,0,no,0.04804574049818401,yes,0.9888338432490105,yes,0.9894457350952228,yes,0.9911837914919521,yes,0.9896712032928977,yes,0.9901181669574101,yes,0.9907805124712837
66,apache-ant-1.7.0,DESIGN,// XXX is this code still necessary? is there any 1.2+ port? // Pull in *.zip from packages directory,yes,undetermined,0,0,0,yes,0.5791219229853759,yes,0.5730982736259521,yes,0.5713585590714167,yes,0.5759512209482276,yes,0.5517527900468305,yes,0.5327856896449884,yes,0.530884227681375
67,apache-ant-1.7.0,DESIGN,// only: the developer knows what (s)he is doing,yes,undetermined,0,0,0,no,0.032084060797453295,yes,0.9888527841082485,yes,0.9894307830163549,yes,0.9911909236264238,yes,0.9896729788699223,yes,0.9901130129056307,yes,0.9907814578106675
68,apache-ant-1.7.0,DESIGN,"// XXX Unfortunately JDK1.2 adds entrySet(), keySet(), values() - // implementing this requires a small hack, we can add it later.",yes,undetermined,0,0,0,yes,0.9857432357929647,yes,0.9888728044221616,yes,0.9894385676360846,yes,0.9912113228603331,yes,0.9896685406375024,yes,0.9901384554905419,yes,0.9907893807135676
69,apache-ant-1.7.0,DESIGN,// first: developer could use a little help,yes,undetermined,0,0,0,no,0.018514588953023426,yes,0.9888475323780855,yes,0.9894331701265625,yes,0.9912071694131868,yes,0.9896629549319766,yes,0.9901439324849645,yes,0.9907916241844466
70,apache-ant-1.7.0,DESIGN,// XXX - should throw an exception instead?,yes,undetermined,0,0,0,no,0.49130067191757587,yes,0.9247171226409805,yes,0.9894533835426255,yes,0.9912085658009686,yes,0.9896803939128175,yes,0.9901216869971036,yes,0.9907810178956513
71,apache-ant-1.7.0,DESIGN,// XXX - should throw an exception instead?,yes,undetermined,0,0,0,no,0.49130067191757587,yes,0.9247171226409805,yes,0.9894533835426255,yes,0.9912085658009686,yes,0.9896803939128175,yes,0.9901216869971036,yes,0.9907810178956513
72,apache-ant-1.7.0,DESIGN,// XXX - should throw an exception instead?,yes,undetermined,0,0,0,no,0.49130067191757587,yes,0.9247171226409805,yes,0.9894533835426255,yes,0.9912085658009686,yes,0.9896803939128175,yes,0.9901216869971036,yes,0.9907810178956513
73,apache-ant-1.7.0,DESIGN,// XXX     should we silently catch possible exceptions and try to //         load a different implementation?,yes,undetermined,0,0,0,yes,0.7634926270770857,yes,0.7799696739920773,yes,0.7880319152307861,yes,0.806506715973923,yes,0.790900735373124,yes,0.7872618024689089,yes,0.7912591632840535
74,apache-ant-1.7.0,DESIGN,// XXX     should we silently catch possible exceptions and try to //         load a different implementation?,yes,undetermined,0,0,0,yes,0.7634926270770857,yes,0.7799696739920773,yes,0.7880319152307861,yes,0.806506715973923,yes,0.790900735373124,yes,0.7872618024689089,yes,0.7912591632840535
75,apache-ant-1.7.0,DESIGN,"// since Java 1.4 //return normalizedPath.split(""/""); // workaround for Java 1.2-1.3",yes,undetermined,0,0,0,yes,0.8142119890398207,yes,0.7924903420404188,yes,0.7915681416533847,yes,0.803644236822117,yes,0.7861377987153896,yes,0.7851644770070263,yes,0.789407100524793
76,apache-ant-1.7.0,DESIGN,// HAMMER // end inline mainGTU,yes,undetermined,0,0,0,no,0.017218737240419925,yes,0.9888361180096732,yes,0.9894264117568367,yes,0.9911910688683777,yes,0.9896920375431337,yes,0.9901209974162112,yes,0.9907818014916524
77,apache-ant-1.7.0,DESIGN,"/**
     * This array really shouldn't be here.
     * Again, for historical purposes it is.
     *
     * <p>FIXME: This array should be in a private or package private
     * location, since it could be modified by malicious code.</p>
     */",yes,undetermined,0,0,0,yes,0.9354168474567439,yes,0.9888364296435188,yes,0.9894312767683255,yes,0.9911992003143222,yes,0.9896696870095918,yes,0.9901227512328428,yes,0.9907833636912549
78,apache-ant-1.7.0,DESIGN,"// Should move to a separate public class - and have API to add // listeners, etc.",yes,undetermined,0,0,0,no,0.4435459083859045,no,0.4342382293112443,no,0.4396998460927013,no,0.4610394294154353,no,0.4421448762073161,no,0.44191457927365174,no,0.44221708159442885
79,apache-ant-1.7.0,DESIGN,"// """" should become a single empty argument, same for '' // PR 5906",yes,undetermined,0,0,0,no,0.11300950097865513,no,0.09825578479796067,yes,0.9894263432974292,yes,0.9911832556965793,yes,0.9896606145927483,yes,0.9901167647816389,yes,0.9907783595959604
80,apache-ant-1.7.0,DESIGN,// not very nice but will do the job,yes,undetermined,0,0,0,yes,0.6492677998987844,yes,0.5745548510985773,yes,0.5859969319556405,yes,0.605574055428112,yes,0.5853495467337648,yes,0.580129934050187,yes,0.5814648764055551
81,apache-ant-1.7.0,DESIGN,// provide public visibility,yes,undetermined,0,0,0,no,0.01046640630172808,yes,0.9888609463009455,yes,0.989436558217361,yes,0.9911858762338255,yes,0.9896686175724784,yes,0.9901214327555669,yes,0.9907920304203365
82,apache-ant-1.7.0,DESIGN,"// not used, but public so theoretically must remain for BC?",yes,undetermined,0,0,0,no,0.03070357977994146,yes,0.9888557712544047,yes,0.9894487490553031,yes,0.9911947520446877,yes,0.9896842612123596,yes,0.9901422405305637,yes,0.9907837568766251
83,apache-ant-1.7.0,DESIGN,// super.validateAttributes(); // don't want to call this method,yes,undetermined,0,0,0,no,0.1109994155552554,no,0.17048228125796974,no,0.1472153616136636,no,0.14630185695287978,no,0.13942782634499395,no,0.12875369875096596,no,0.12756859352913902
84,apache-ant-1.7.0,DESIGN,// XXX what is this for?,yes,undetermined,0,0,0,no,0.5153514982660048,yes,0.5672375541411888,yes,0.645153100444748,yes,0.6605686012646658,yes,0.6428877177184912,yes,0.6449730702106565,yes,0.6482072287237851
