,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba,svm_pred_1,svm_pred_1_proba,svm_pred_2,svm_pred_2_proba,svm_pred_3,svm_pred_3_proba,svm_pred_4,svm_pred_4_proba,svm_pred_5,svm_pred_5_proba,svm_pred_6,svm_pred_6_proba,svm_pred_7,svm_pred_7_proba
10,jruby-1.4.0,DEFECT,"// XXX Wrong, but will have to do for now",yes,undetermined,0,0,0,yes,0.8704315995419795,yes,0.8846133414584076,yes,0.8932797008853405,yes,0.8868313951049908,yes,0.8995728642531697,yes,0.8975537008833758,yes,0.8977128355196767,yes,0.8995410778021078
11,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
12,jruby-1.4.0,DEFECT,"/* TODO: We should use implicit nil for body, but problem (punt til later)*/",yes,undetermined,0,0,0,yes,0.9854359835674572,yes,0.9931377896603298,yes,0.9941929128383333,yes,0.9936756047329898,yes,0.9951415856771313,yes,0.9954370554162283,yes,0.9955666682479994,yes,0.9958137315963043
13,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
14,jruby-1.4.0,DEFECT,"/**
     * Get value from current scope or one of its captured scopes.
     * 
     * FIXME: block variables are not getting primed to nil so we need to null check those
     *  until we prime them properly.  Also add assert back in.
     * 
     * @param offset zero-indexed value that represents where variable lives
     * @param depth how many captured scopes down this variable should be set
     * @return the value here
     */",yes,undetermined,0,0,0,no,0.48643487753913706,no,0.43753563641748416,no,0.5071528498638127,no,0.5533378808186667,no,0.5831812747665628,yes,0.601554527231412,yes,0.6372286242649233,yes,0.6375856870829092
15,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
16,jruby-1.4.0,DEFECT,// IMPORTANT: Receive the block argument before the opt and splat args // This is so that the *arg can be encoded as 'rest of the array'.  This // won't work if the block argument hasn't been received yet!,yes,undetermined,0,0,0,no,0.04372237967448674,yes,0.9931288006385369,yes,0.9941814870870835,yes,0.9936519960237369,yes,0.9951405817753951,yes,0.9951215556103374,yes,0.9951349721422049,yes,0.9953908547858518
17,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
18,jruby-1.4.0,DEFECT,// FIXME: I got a bunch of NPEs when I didn't check for nulls here...HOW?!,yes,undetermined,0,0,0,yes,0.5906072650087563,yes,0.728222548460025,yes,0.7936872236322797,yes,0.7969232545176766,yes,0.8219030148105683,yes,0.8340560204303866,yes,0.846883040529394,yes,0.8488485687435456
19,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
20,jruby-1.4.0,DEFECT,// SSS FIXME: // // There are also differences in variable scoping between 1.8 and 1.9  // Ruby 1.8 is the buggy semantics if I understand correctly. // // The semantics of how this shadows other variables outside the block needs // to be figured out during live var analysis.,yes,undetermined,0,0,0,yes,0.7505909776560424,yes,0.8447919155886154,yes,0.8898782328192903,yes,0.9416177169044586,yes,0.9951488197284039,yes,0.9951269249984953,yes,0.9951385078692123,yes,0.9953972058881204
21,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
22,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
23,jruby-1.4.0,DEFECT,"// This was a getOpt with one mandatory arg, but it did not work // so I am parsing it for now.",yes,undetermined,0,0,0,no,0.04504066670976031,yes,0.993134066911942,yes,0.9941758028460136,yes,0.99366928908376,yes,0.9951396954750504,yes,0.9951257904945856,yes,0.9951306933709378,yes,0.995390347890138
24,jruby-1.4.0,DEFECT,"// This is the result of a bug that left off all trailing arguments. E.g.: //   system ""ls"", ""-1"", ""dir"" // would be seen as //   system ""ls""",yes,undetermined,0,0,0,no,0.16978746997459787,no,0.11823519434517721,no,0.1147221087949325,no,0.11350049173924934,no,0.11587618761238586,no,0.11908272900075387,no,0.11617595096566799,no,0.11334162035300155
25,jruby-1.4.0,DEFECT,// FIXME: Broken but behaving,yes,undetermined,0,0,0,yes,0.9281764659732116,yes,0.9931400130474106,yes,0.9941805815082297,yes,0.9936740169692875,yes,0.9951478815203527,yes,0.9951232876465245,yes,0.9951248323361194,yes,0.9953969710683407
26,jruby-1.4.0,DEFECT,"// TODO: We overflow on large files...We could increase to long to limit // this, but then the impl gets more involved since java io APIs based on // int (means we have to chunk up a long into a series of int ops).",yes,undetermined,0,0,0,yes,0.7369140295636096,yes,0.7201101512697367,yes,0.7295350422629472,yes,0.7339856809688737,yes,0.7510792168028108,yes,0.7379013458484059,yes,0.7393522205334664,yes,0.7407385185946721
27,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
28,jruby-1.4.0,DEFECT,// If we outgrow our pushback stack then grow it (this should only happen in pretty  // pathological cases).,yes,undetermined,0,0,0,no,0.09056306079119465,yes,0.9931483952877186,yes,0.9941856422208727,yes,0.9936766781862129,yes,0.9951511647510604,yes,0.995122245838517,yes,0.995142057289267,yes,0.9954008576178521
29,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
30,jruby-1.4.0,DEFECT,"// FIXME: Arg may also be true, false, and nil and still be valid.  Strangely enough,  // protocol conversion is not happening in Ruby on this arg?",yes,undetermined,0,0,0,no,0.4702691673395018,yes,0.7884887898313153,yes,0.8287104048951743,yes,0.8484912711781197,yes,0.8659103516405499,yes,0.8813221254928434,yes,0.8772627751130959,yes,0.879126550094522
31,jruby-1.4.0,DEFECT,// TODO: proper sign,yes,undetermined,0,0,0,yes,0.9883658848885682,yes,0.9931380321628609,yes,0.9941848675186441,yes,0.9936572272807085,yes,0.9951463787726782,yes,0.9951247243867961,yes,0.9951249338842509,yes,0.9953963541644593
32,jruby-1.4.0,DEFECT,"/**
     * Get value from current scope or one of its captured scopes.
     * 
     * FIXME: block variables are not getting primed to nil so we need to null check those
     *  until we prime them properly.  Also add assert back in.
     * 
     * @param offset zero-indexed value that represents where variable lives
     * @param depth how many captured scopes down this variable should be set
     * @return the value here
     */",yes,undetermined,0,0,0,no,0.48643487753913706,no,0.43753563641748416,no,0.5071528498638127,no,0.5533378808186667,no,0.5831812747665628,yes,0.601554527231412,yes,0.6372286242649233,yes,0.6375856870829092
33,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
34,jruby-1.4.0,DEFECT,"// TODO: In MRI 1.9, an explicit check for negative length is // added here. IndexError is raised when length is negative. // See [ruby-core:12953] for more details. // // New note: This is actually under re-evaluation, // see [ruby-core:17483].",yes,undetermined,0,0,0,yes,0.9291380131554056,yes,0.9931299074468952,yes,0.9941851897766155,yes,0.9936705608762842,yes,0.9951471171143719,yes,0.9951234365012163,yes,0.9951260454518487,yes,0.995396831590376
35,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
36,jruby-1.4.0,DEFECT,// ENEBO: Very wrong,yes,undetermined,0,0,0,yes,0.9934982953501872,yes,0.9931269112345817,yes,0.9941917908621142,yes,0.9936546517710507,yes,0.9951413584367549,yes,0.9951348903148827,yes,0.9951293128695211,yes,0.9953912052520818
37,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
38,jruby-1.4.0,DEFECT,"// FIXME: if we terminate immediately, this appears to break while in method arguments // we need to push a nil for the cases where we will never enter the body",yes,undetermined,0,0,0,yes,0.7634982508310892,yes,0.8010060492631954,yes,0.8576310889954134,yes,0.8850439730489065,yes,0.9046576567772228,yes,0.9951238603888298,yes,0.9951271674392463,yes,0.9953950963662989
39,jruby-1.4.0,DEFECT,"// FIXME: if we terminate immediately, this appears to break while in method arguments // we need to push a nil for the cases where we will never enter the body",yes,undetermined,0,0,0,yes,0.7634982508310892,yes,0.8010060492631954,yes,0.8576310889954134,yes,0.8850439730489065,yes,0.9046576567772228,yes,0.9951238603888298,yes,0.9951271674392463,yes,0.9953950963662989
40,jruby-1.4.0,DEFECT,// The following constants capture pre-known static call sites -- JRuby implementations of methods of ruby classes // SSS FIXME: Note that compiler/impl/BaseBodyCompiler is using op_match2 for match() and and op_match for match2 ... Is this a bug there?,yes,undetermined,0,0,0,yes,0.8910234748312471,yes,0.9396598632423512,yes,0.9941860099192482,yes,0.9936758961710622,yes,0.9951374119355421,yes,0.9951244735137141,yes,0.9951308146175184,yes,0.9953975496032088
41,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
42,jruby-1.4.0,DEFECT,"// SSS FIXME: This doesn't preserve original order of when clauses.  We could consider // preserving the order (or maybe not, since we would have to sort the constants first // in any case) for outputing jump tables in certain situations. // // add body to map for emitting later",yes,undetermined,0,0,0,no,0.5250281281164086,yes,0.6764391930025568,yes,0.7676709646483965,yes,0.8529174109357796,yes,0.8877411992287795,yes,0.9059788178448123,yes,0.9951335071974781,yes,0.9953988120295482
43,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
44,jruby-1.4.0,DEFECT,"// SSS FIXME: Why is the for node being built using closures and not as a ""regular"" loop with branches? // // This has implications on inlining, implementations of closures, next, break, etc. // When ""each"" and the block it consumes are inlined together in the caller, the ""loop"" // from the each should become a normal loop without any closures.  But, in this implementation // of for, we replace one closure with another! //",yes,undetermined,0,0,0,yes,0.706536565411804,yes,0.7801938413642673,yes,0.8337989360506955,yes,0.8914394938979413,yes,0.9146557775504476,yes,0.9951243339453971,yes,0.9951370704035474,yes,0.9954018089659333
45,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
46,jruby-1.4.0,DEFECT,// synchronized method per JRUBY-1173 (unsafe Double-Checked Locking) // FIXME: synchronization is still wrong in CP code,yes,undetermined,0,0,0,no,0.5073261746819178,yes,0.6392475854033184,yes,0.6823096564751763,yes,0.6791222047168174,yes,0.7094700786207816,yes,0.7166491084154379,yes,0.7143565723174682,yes,0.7156022685117095
47,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
48,jruby-1.4.0,DEFECT,"// vulture thread will periodically expunge dead // entries.  entries are also expunged during 'put' // operations; this is designed to cover the case where // many objects are created initially, followed by limited // put activity. // // FIXME: DISABLED (below) pending resolution of finalization issue //",yes,undetermined,0,0,0,no,0.19436748629787376,no,0.19931111402286394,no,0.21269577606698703,no,0.2079428458740331,no,0.22021823137172317,no,0.22963591686087695,no,0.23529210631576156,no,0.23207608017565834
49,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
50,jruby-1.4.0,DEFECT,"/**
     * Get value from current scope or one of its captured scopes.
     * 
     * FIXME: block variables are not getting primed to nil so we need to null check those
     *  until we prime them properly.  Also add assert back in.
     * 
     * @param offset zero-indexed value that represents where variable lives
     * @param depth how many captured scopes down this variable should be set
     * @return the value here
     */",yes,undetermined,0,0,0,no,0.48643487753913706,no,0.43753563641748416,no,0.5071528498638127,no,0.5533378808186667,no,0.5831812747665628,yes,0.601554527231412,yes,0.6372286242649233,yes,0.6375856870829092
51,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
52,jruby-1.4.0,DEFECT,"// FIXME: We are assuming that original string will be raw bytes.  If -Ku is provided // this will not be true, but that is ok for now.  Deal with that when someone needs it.",yes,undetermined,0,0,0,no,0.5116077812644301,yes,0.6347716622301709,yes,0.6863012143810573,yes,0.6876643067451647,yes,0.7148982360746384,yes,0.723864247790785,yes,0.7328716218755408,yes,0.7343666565134929
53,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
54,jruby-1.4.0,DEFECT,// TODO: Ruby locks the string here,yes,undetermined,0,0,0,yes,0.9641023825321111,yes,0.9931350818248005,yes,0.9941821320018511,yes,0.9936616259606428,yes,0.9951423472537438,yes,0.9951260582251734,yes,0.9951243274658788,yes,0.9954022060066294
55,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
56,jruby-1.4.0,DEFECT,// TODO: Rubicon TestKernel dies without this line.  A cursory glance implies we // falsely set $! to nil and this sets it back to something valid.  This should  // get fixed at the same time we address bug #1296484.,yes,undetermined,0,0,0,yes,0.999988391973353,yes,0.9999917419218333,yes,0.9999951206083738,yes,0.9999960915446429,yes,0.9999978096198537,yes,0.9999981695780273,yes,0.9999981997473087,yes,0.9999984591435276
57,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
58,jruby-1.4.0,DEFECT,// MRI 1.8 behavior: this combination of flags is not allowed,yes,undetermined,0,0,0,no,0.03039228125846136,yes,0.9931388959695377,yes,0.9941710559304976,yes,0.9936654162856503,yes,0.9951461840104944,yes,0.9951357344067169,yes,0.9951366660789652,yes,0.9954023206818253
59,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
60,jruby-1.4.0,DEFECT,// zero args with block // FIXME: omit args index; subtract one from normal block index,yes,undetermined,0,0,0,no,0.07002355187599914,yes,0.9931317655231652,yes,0.9941819582111853,yes,0.9936609038139838,yes,0.9951397200196417,yes,0.995130785706918,yes,0.9951263104351661,yes,0.9953950106865384
61,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
62,jruby-1.4.0,DEFECT,// FIXME: It may be possible to killpg on systems which support it.  POSIX library // needs to tell whether a particular method works or not,yes,undetermined,0,0,0,yes,0.9182035505662446,yes,0.9931342481773466,yes,0.9941764114577216,yes,0.9936596329284407,yes,0.995141636795989,yes,0.9951344511372543,yes,0.9951220806862229,yes,0.9953908382970377
63,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
64,jruby-1.4.0,DEFECT,// TODO: This code effectively disables all inspection-based optimizations; none of them are 100% safe yet,yes,undetermined,0,0,0,yes,0.7948774972895385,yes,0.8243844233568624,yes,0.8260988099931622,yes,0.8067664117734603,yes,0.8277938726984179,yes,0.8472762018501129,yes,0.8526860711207935,yes,0.8545851596432142
65,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
66,jruby-1.4.0,DEFECT,// FIXME: No argument seems to work for -K in MRI plus this should not // siphon off additional args 'jruby -K ~/scripts/foo'.  Also better error // processing.,yes,undetermined,0,0,0,yes,0.9703584677163212,yes,0.9931309828106023,yes,0.9950706874017576,yes,0.9948203872616768,yes,0.9956479436186576,yes,0.9957840891811031,yes,0.9958083106883702,yes,0.9960420466141742
67,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
68,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
69,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
70,jruby-1.4.0,DEFECT,// We are in eval with binding break out early // FIXME: This is broken with the new backtrace stuff,yes,undetermined,0,0,0,yes,0.9351017282525147,yes,0.9931253009195644,yes,0.9941943995548871,yes,0.9936739830340178,yes,0.9951404436851089,yes,0.9951178342657128,yes,0.9951299553337108,yes,0.9953971731902936
71,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
72,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
73,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
74,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
75,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
76,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
77,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
78,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
79,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
80,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
81,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
82,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
83,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
84,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9877297834266738,yes,0.9931426830057104,yes,0.9941866745593971,yes,0.9936748881617975,yes,0.9951402644839991,yes,0.9951194428090546,yes,0.9951316006672962,yes,0.9953894804980432
